sku_code,product_title,variant_title,sales_price,cost_price,description,brand,upc_code,image_url,country_origin_code,weight_grams,product_id,min_reorder_level,quantity_to_reorder,max_reorder_level,width,depth,height,dimensions_unit,tax_rate,estimated_delivery,tags,product_properties,variant_options,tariff_code,qty_on_hand,total_qty,total_stock_value
HFFB3,Hinge Box End Plate,Right,36.0,,Hinge Box End Plate - Right is a genuine Columbia replacement part designed to restore factory-level performance and structural integrity to the right side of your Flat Finishing Box.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_hffb3a_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Flat Finishing Box, HFFB3, Repair Parts",,"{""Side"": ""Right""}",,100,100,
HFFB3A,Hinge Box End Plate,Left,36.0,,Hinge Box End Plate - Left is a genuine Columbia replacement part designed to restore factory-level performance and structural integrity to the left side of your Flat Finishing Box.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_hffb3a_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Flat Finishing Box, HFFB3, Repair Parts",,"{""Side"": ""Left""}",,100,100,
MP6,Handle Link,,33.0,,"Keep your Columbia Hot Mud Pump operating at peak performance with this genuine MP6 Handle Link. It provides the precise mechanical connection needed for smooth, reliable pumping on every job.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mp6_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Hot Mud Pump, MP6, Repair Parts",,{},,100,100,
HNSA-14,Handle Link Assembly,,45.0,,"The Handle Link Assembly (HNSA-14) is a genuine Columbia replacement part built to restore the smooth, factory-standard performance of your Hinged Nailspotter. This durable component ensures your finishing tools remain reliable and precise on every job site.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_hnsa_14_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Hinged Nailspotter, HNSA-14, Repair Parts",,{},,100,100,
MH1,Handle Mount Plate,,75.0,,"The Handle Mount Plate (MH1) is a precision-engineered OEM replacement designed to restore the structural integrity of your Columbia Matrix Handle. Keep your finishing tools secure and operational with this authentic, professional-grade component.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mh1_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Matrix Handle, MH1, Repair Parts",,{},,100,100,
CR6,Handle Mounting Swivel,,24.95,,"Restore the smooth, precise articulation of your Columbia Corner Roller with this genuine CR6 Handle Mounting Swivel. This OEM replacement part ensures factory-grade performance and long-lasting reliability on every job.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_cr6_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Corner Roller, CR6, Repair Parts",,{},,100,100,
HPA-48,Handle Pin Assembly,,5.0,,Keep your Columbia Hot Mud Pump running at peak efficiency with the HPA-48 Handle Pin Assembly. This essential OEM replacement part ensures a perfect fit and long-lasting durability for professional drywallers.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_hpa_48_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Hot Mud Pump, HPA-48, Repair Parts",,{},,100,100,
HH8,Handle Tube,,45.0,,The Columbia Tools Handle Tube HH8 is a precision-engineered OEM replacement that restores factory-standard performance to your Matrix and Hydra-Reach handle systems.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_hh8_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, HH8, Hydra-Reach Box Handle, Matrix Handle, Repair Parts",,{},,100,100,
MP5,Head Bushing,,13.95,,The Head Bushing MP5 is an essential OEM replacement part that keeps your Columbia Hot Mud Pump running with factory-level precision. This durable component ensures your finishing workflow remains uninterrupted and your equipment stays in peak condition.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mp5_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Hot Mud Pump, MP5, Repair Parts",,{},,100,100,
CR1,Head Casting,,39.0,,Restore your Columbia Corner Roller to factory-standard performance with this genuine CR1 Head Casting. This precision-engineered replacement part ensures structural integrity and smooth operation for professional drywall finishing.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_cr1_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Corner Roller, CR1, Repair Parts",,{},,100,100,
FFB39,Hex Bolt,,3.0,,"The Columbia Tools Hex Bolt (FFB39) is a precision-engineered OEM replacement part that keeps your flat finishing boxes secure and operational. Essential for professional maintenance, it ensures your drywall tools maintain peak performance on every job.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ffb39_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FFB39, Flat Finishing Box, Repair Parts",,{},,100,100,
CT20,Hinge Block,,24.95,,"The Columbia Hinge Block (CT20) is a genuine OEM replacement part that restores the smooth, factory-grade performance of your Automatic Taper Head. Ensure your drywall tools remain reliable and precise with this durable component.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ct20_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, CT20, Repair Parts",,{},,100,100,
CFB15A,Hinge Bushing (Plastic Washer),,8.5,,Hinge Bushing (Plastic Washer) keeps your Columbia Corner Flusher Box operating with factory-fresh smoothness and precision. This genuine replacement part ensures your tool maintains the perfect alignment needed for professional drywall corners.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_cfb15a_01.webp,,,,,,,,,,in,6.875,,"CFB15A, Columbia Tools, Corner Flusher Box, Repair Parts",,{},,100,100,
BH6,Hinge Pin,,11.25,,The Columbia Tools Hinge Pin (BH6) is a precision-engineered OEM replacement part designed to restore factory-standard performance to 180 Grip and Hydra-Reach box handles. This durable component ensures your finishing equipment remains reliable and structurally sound during demanding professional use.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_bh6_01.webp,,,,,,,,,,in,6.875,,"180 Grip Box Handle, BH6, Columbia Tools, Hydra-Reach Box Handle, Repair Parts",,{},,100,100,
MH6,Hinge Pin,,4.0,,Maintain the peak performance of your Columbia Matrix Handle with this genuine MH6 Hinge Pin. This authentic OEM replacement ensures structural integrity and smooth operation during every drywall finishing task.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mh6_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Matrix Handle, MH6, Repair Parts",,{},,100,100,
CT79,Hollow Shaft,,38.5,,The Columbia Tools Hollow Shaft CT79 is a precision-engineered OEM replacement part that restores factory-standard performance to your Automatic Taper Head. This durable component ensures smooth mechanical operation and minimizes job site downtime.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ct79_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, CT79, Repair Parts",,{},,100,100,
CT68,Hub,,15.0,,The Columbia Tools Hub (CT68) is a genuine OEM replacement part that restores factory-standard mechanical performance to your Automatic Taper Head. This durable component ensures a precise fit and reliable operation for high-volume drywall finishing.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ct68_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, CT68, Repair Parts",,{},,100,100,
CT2,Insert Bushing for CT#7A,,5.0,,The Insert Bushing for CT#7A is a genuine Columbia Tools replacement part designed to restore smooth operation and factory-standard precision to your Automatic Taper Head. This durable OEM component ensures your equipment remains reliable and efficient through the toughest finishing jobs.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ct2_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, CT2, Repair Parts",,{},,100,100,
MH13,Large Nyliner Bushing,,5.0,,The Large Nyliner Bushing MH13 is a genuine Columbia Tools replacement part engineered to restore smooth operation and factory-spec precision to your Matrix handle. This durable OEM component ensures your professional finishing equipment remains reliable and responsive on every job.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mh13_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Matrix Handle, MH13, Repair Parts",,{},,100,100,
CT4,Wafer Bushing,Left,2.0,,Wafer Bushing - Left is a genuine Columbia Tools OEM replacement part engineered for the left-hand side of the Automatic Taper head. This precision-machined component ensures smooth mechanical movement and factory-standard performance.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ct4_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, CT4, CT5, Repair Parts, Wafer Bushing",,"{""Side"": ""Left""}",,100,100,
CT5,Wafer Bushing,Right,11.5,,Wafer Bushing - Right is a genuine Columbia Tools replacement part engineered to restore smooth mechanical operation to the right side of your Automatic Taper head.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ct5_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, CT4, CT5, Repair Parts, Wafer Bushing",,"{""Side"": ""Right""}",,100,100,
HP47,Latch Clamp Assembly,,28.95,,Keep your Columbia Hot Mud Pump operating at peak performance with this genuine HP47 Latch Clamp Assembly. This OEM part provides the secure locking and durability needed for demanding professional drywall projects.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_hp47_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Hot Mud Pump, HP47, Repair Parts",,{},,100,100,
HP46,Latch Keeper,,19.75,,"Maintain the reliability of your Columbia Hot Mud Pump with this genuine HP46 Latch Keeper, designed for a perfect factory fit. This essential replacement part ensures your equipment stays secure and performs at its best during heavy-duty drywall projects.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_hp46_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Hot Mud Pump, HP46, Repair Parts",,{},,100,100,
MP8,Leg,,71.0,,The Columbia MP8 Leg is a genuine OEM replacement part that restores the stability and performance of your Columbia Hot Mud Pump. Keep your professional finishing equipment in peak condition with a component built to exact factory standards.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mp8_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Hot Mud Pump, MP8, Repair Parts",,{},,100,100,
HH17C,Line Pincher,,4.0,,The Columbia Line Pincher (HH17C) is a genuine OEM replacement part designed to maintain the peak mechanical performance of your Hydra-Reach Box Handle. Ensure your finishing tools stay reliable and job-site ready with this precision-engineered component.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_hh17c_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, HH17C, Hydra-Reach Box Handle, Repair Parts",,{},,100,100,
BH4,Lower Brake Lever,,19.75,,"Restore factory-standard braking performance to your Columbia 180 Grip Box Handle with this genuine BH4 replacement lever. Built for durability, it ensures precise control and reliable tool operation on every job.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_bh4_01.webp,,,,,,,,,,in,6.875,,"180 Grip Box Handle, BH4, Columbia Tools, Repair Parts",,{},,100,100,
MH3,Lower Mount Bracket,,33.0,,Keep your Matrix Handle performing like new with this genuine Columbia Tools MH3 Lower Mount Bracket. It provides the precise fit and structural integrity needed for professional-grade drywall finishing.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mh3_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Matrix Handle, MH3, Repair Parts",,{},,100,100,
BH3,Lower Mounting Bracket,,32.0,,"Restore your 180 Grip Box Handle to peak performance with this genuine Columbia OEM replacement mounting bracket. It provides a precise, durable fit to keep your finishing workflow moving without interruption.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_bh3_01.webp,,,,,,,,,,in,6.875,,"180 Grip Box Handle, BH3, Columbia Tools, Repair Parts",,{},,100,100,
CT80,Manual Drive Grip,,18.75,,"The Manual Drive Grip is a genuine Columbia Tools OEM replacement part designed to restore factory-level precision and tactile control to your Automatic Taper Head. Built for durability and a perfect fit, it ensures your finishing equipment operates with professional-grade reliability.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ct80_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, CT80, Repair Parts",,{},,100,100,
MH2,Matrix Handle Head,,4.0,,Restore your equipment to factory standards with this genuine Columbia replacement head for Matrix Handles. It provides a precise fit and reliable performance to keep your drywall finishing workflow moving smoothly.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mh2_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Matrix Handle, MH2, Repair Parts",,{},,100,100,
CT43,Micro Chain,,24.5,,The Columbia Tools Micro Chain (CT43) provides the essential mechanical reliability needed to keep your Automatic Taper Head performing at its peak. This genuine replacement part ensures a perfect fit and long-lasting durability for professional drywallers.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ct43_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, CT43, Repair Parts",,{},,100,100,
MH3A,Mounting Bracket Stem,,4.0,,"The Columbia Tools Mounting Bracket Stem (MH3A) is a precision-engineered OEM replacement part that restores the structural stability and professional performance of your Matrix Handle. This durable component ensures a factory-perfect fit, keeping your drywall finishing equipment reliable and ready for the job site.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mh3a_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Matrix Handle, MH3A, Repair Parts",,{},,100,100,
BH1,Mounting Plate,,30.0,,"Columbia Tools Mounting Plate BH1 restores factory-standard stability and performance to your 180 Grip or Hydra-Reach handles. This genuine OEM part is built for professional durability, ensuring your tools stay operational with minimal downtime.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_bh1_01.webp,,,,,,,,,,in,6.875,,"180 Grip Box Handle, BH1, Columbia Tools, Hydra-Reach Box Handle, Repair Parts",,{},,100,100,
MP24,Mud Pump Screen,,4.0,,The Columbia Mud Pump Screen (MP24) is a high-performance filtration component that protects your pump from clogs and ensures a smooth compound flow. Keep your drywall finishing equipment running at factory standards with this essential OEM replacement.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mp24_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Hot Mud Pump, MP24, Repair Parts",,{},,100,100,
MP23,Mud Pump Seal,,16.5,,"Keep your Columbia Hot Mud Pump running at peak efficiency with the MP23 Mud Pump Seal, a genuine replacement part designed for a perfect fit and reliable pressure. This durable OEM seal prevents leaks and ensures consistent mud flow for professional drywall finishing.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mp23_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Hot Mud Pump, MP23, Repair Parts",,{},,100,100,
HFFB1A-10,"Mud Seal Strip - 10""",,10.0,,"Restore the sealing power of your 10-inch Columbia Flat Box with this genuine replacement mud seal strip. It provides a perfect, leak-proof barrier to ensure consistent compound application and professional finishing results.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_hffb1a_10_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Flat Finishing Box, HFFB1A-10, Repair Parts",,{},,100,100,
CT96,Mud Shut-Off Gasket,,4.0,,The Columbia Tools Mud Shut-Off Gasket (CT96) provides a precision seal for your Automatic Taper to prevent leaks and maintain consistent mud flow. This genuine OEM replacement part is built for professional durability and a perfect factory fit.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ct96_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, CT96, Repair Parts",,{},,100,100,
CT98,Mud Supply Seal Plate & Shaft,,24.95,,"Restore your Columbia Automatic Taper to factory-fresh performance with this genuine Mud Supply Seal Plate & Shaft. It is the professional choice for ensuring a leak-free, consistent mud flow on every job.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ct98_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, CT98, Repair Parts",,{},,100,100,
CT97,Mud Supply Valve Body,,34.5,,The Mud Supply Valve Body (CT97) is a genuine Columbia Tools replacement part that restores precise flow control to your Automatic Taper. This OEM component ensures leak-free performance and long-term reliability for professional drywall finishing.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ct97_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, CT97, Repair Parts",,{},,100,100,
CFB6,Mud Supply Valve Unit,,29.0,,The Mud Supply Valve Unit (CFB6) is a genuine Columbia Tools replacement part that restores factory-standard mud flow to your Corner Flusher Box. This durable OEM component ensures consistent performance and easy field installation for professional drywall finishing.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_cfb6_01.webp,,,,,,,,,,in,6.875,,"CFB6, Columbia Tools, Corner Flusher Box, Repair Parts",,{},,100,100,
HNS17A,Nail Spotter Handle Tightness Screw,,5.0,,The Columbia HNS17A Nail Spotter Handle Tightness Screw restores factory-grade tension and stability to your Hinged Nailspotter. This genuine OEM replacement ensures precise control and eliminates handle play during professional finishing.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_hns17a_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Hinged Nailspotter, HNS17A, Repair Parts",,{},,100,100,
CT63,Needle,,2.0,,The Columbia Tools CT63 Needle is a genuine OEM replacement part designed to maintain the precision and reliability of your Automatic Taper Head. It is the professional choice for keeping your drywall finishing equipment in peak operating condition.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ct63_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, CT63, Repair Parts",,{},,100,100,
CT62,Needle Holding Shaft,,16.0,,The Needle Holding Shaft (CT62) is a genuine Columbia Tools replacement part designed to restore factory-level precision and mechanical reliability to your Automatic Taper Head.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ct62_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, CT62, Repair Parts",,{},,100,100,
MP13A,Piston Backing Washer,Small,12.5,,"Ensure your Columbia Hot Mud Pump maintains perfect pressure with this genuine Small Piston Backing Washer. It is a durable, precision-fit OEM replacement part designed for professional-grade reliability.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mp13a_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, MP13, MP13A, Piston Backing Washer, Repair Parts",,"{""Size"": ""Small""}",,100,100,
MP13,Piston Backing Washer,Large,14.25,,Maintain the performance of your Columbia Hot Mud Pump with this genuine Large Piston Backing Washer. It is engineered for a perfect fit and provides the durability needed for professional drywall finishing.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mp13_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, MP13, MP13A, Piston Backing Washer, Repair Parts",,"{""Size"": ""Large""}",,100,100,
CT64,Needle Return Shaft,,6.0,,"The Needle Return Shaft (CT64) provides the mechanical reliability needed to keep your Columbia Automatic Taper Head running at peak factory performance. This genuine OEM part ensures smooth needle operation for consistent, professional results on every joint.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ct64_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, CT64, Repair Parts",,{},,100,100,
CT65,Needle Return Spring,,4.0,,"The Needle Return Spring (CT65) is a genuine Columbia replacement part designed to restore factory-standard tension and mechanical reliability to your Automatic Taper. Keep your taper head functioning smoothly with this essential, high-durability internal component.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ct65_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, CT65, Repair Parts",,{},,100,100,
HFFB4D,Nylatron Bushing,,3.0,,The Nylatron Bushing HFFB4D is a genuine Columbia Tools replacement part that restores smooth operation and factory precision to your Flat Finishing Box.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_hffb4d_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Flat Finishing Box, HFFB4D, Repair Parts",,{},,100,100,
MP36,Nylatron Bushing,,11.5,,"The Nylatron Bushing MP36 is a high-performance OEM replacement part engineered to restore smooth operation and factory precision to your Columbia Hot Mud Pump. This durable, low-friction component ensures your equipment remains reliable under the heavy demands of professional drywall finishing.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mp36_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Hot Mud Pump, MP36, Repair Parts",,{},,100,100,
CT76,Nylatron Washer,,6.25,,"Keep your Columbia Automatic Taper running smoothly with the CT76 Nylatron Washer, an essential OEM part for reducing friction and maintaining precision. This durable replacement component ensures your taper head performs with factory-level reliability on every job.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ct76_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, CT76, Repair Parts",,{},,100,100,
FFB38,Nyliner Bearing,,2.0,,"Keep your Columbia Flat Finishing Box running smoothly with the FFB38 Nyliner Bearing, a precision-engineered OEM part that restores factory-level performance. This durable bearing is the professional's choice for maintaining consistent tool movement and extending equipment life.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_hffb4d_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, FFB38, Flat Finishing Box, Repair Parts",,{},,100,100,
HP45,O Ring Enclosure,,22.0,,"The O Ring Enclosure HP45 is a genuine Columbia replacement part that ensures a leak-free seal for your Hot Mud Pump. Keep your finishing equipment running at factory standards with this durable, precision-engineered OEM component.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_hp45_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Hot Mud Pump, HP45, Repair Parts",,{},,100,100,
CT121A,O-Ring,,2.0,,"Columbia Tools O-Ring (CT121A) provides a factory-standard seal for the Automatic Taper Body, ensuring peak performance and preventing leaks. This essential OEM part is built for long-term reliability on demanding job sites.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ct121a_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Body, Columbia Tools, CT121A, Repair Parts",,{},,100,100,
MP23A,O-Ring,,2.0,,"The Columbia Tools O-Ring (MP23A) is a precision-engineered OEM replacement part that restores a leak-free seal to your Hot Mud Pump. Ensure your drywall finishing equipment operates at peak efficiency with this durable, factory-spec component.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mp23a_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Hot Mud Pump, MP23A, Repair Parts",,{},,100,100,
MH10,Octagon,,36.0,,"Keep your Matrix Handle in top form with the Columbia Octagon MH10, a genuine OEM replacement part built for durability and precision fit.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mh10_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Matrix Handle, MH10, Repair Parts",,{},,100,100,
CT19,Paper Feed Guide,,24.95,,Restore your Columbia Automatic Taper to factory performance with the CT19 Paper Feed Guide. This precision-engineered OEM part ensures flawless tape alignment and prevents jams during high-speed finishing.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ct19_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Head, Columbia Tools, CT19, Repair Parts",,{},,100,100,
MH17,Pinch Brake,,24.5,,Restore factory-standard control to your Columbia Matrix Handle with this genuine MH17 Pinch Brake replacement. It ensures precise braking performance and long-term reliability for your professional drywall finishing tools.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mh17_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Matrix Handle, MH17, Repair Parts",,{},,100,100,
MH15,Pinch Brake Activator,,22.0,,Restore factory-standard braking performance to your Columbia Matrix Handle with this genuine MH15 Pinch Brake Activator. Precision-engineered for reliable control and a perfect fit.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mh15_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Matrix Handle, MH15, Repair Parts",,{},,100,100,
MH24,Pinch Brake Bushing,,12.75,,Restore factory-standard braking performance to your Columbia Matrix Handle with this genuine OEM Pinch Brake Bushing. It provides the precise control and reliable engagement needed for professional drywall finishing.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mh24_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Matrix Handle, MH24, Repair Parts",,{},,100,100,
MH18,Pinch Brake Housing,,20.0,,Restore factory-level braking precision to your Columbia Matrix Handle with this genuine MH18 Pinch Brake Housing. It is the essential replacement part for maintaining reliable control and safety during professional drywall finishing.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mh18_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Matrix Handle, MH18, Repair Parts",,{},,100,100,
MH19,Pinch Brake Sleeve,,28.0,,The Pinch Brake Sleeve is a genuine Columbia replacement part that restores precise tension and consistent braking performance to your Matrix Handle. Ensure your drywall finishing tools remain reliable and responsive with this essential OEM component.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mh19_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Matrix Handle, MH19, Repair Parts",,{},,100,100,
MH25,Pinch Brake Stem,,14.95,,Restore your Matrix Handle’s braking precision with this genuine Columbia Tools replacement part. This OEM stem ensures your drywall finishing tools operate with factory-level reliability on every job.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mh25_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Matrix Handle, MH25, Repair Parts",,{},,100,100,
MH12,PinchBrake Spring,,4.0,,"Restore the responsive control of your Columbia Matrix Handle with the genuine MH12 PinchBrake Spring. This essential replacement part ensures your braking mechanism operates with the smooth, reliable tension needed for flawless finishing.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_mh12_01.webp,,,,,,,,,,in,6.875,,"Columbia Tools, Matrix Handle, MH12, Repair Parts",,{},,100,100,
CT107,Piston Body,,27.0,,The Piston Body CT107 is a precision-engineered OEM replacement part that restores factory-standard performance and smooth mechanical action to your Columbia Automatic Taper. This durable component ensures long-term reliability for high-volume professional drywall finishing.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ct107_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Body, Columbia Tools, CT107, Repair Parts",,{},,100,100,
CT111,Piston Cup,,11.75,,The Piston Cup is a genuine Columbia Tools OEM replacement part designed to restore consistent pressure and smooth operation to your Automatic Taper Body. It provides a perfect seal and long-lasting durability for high-volume drywall finishing.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ct111_01.webp,,,,,,,,,,in,6.875,,"Automatic Taper Body, Columbia Tools, CT111, Repair Parts",,{},,100,100,
