Brand,Product Name,SKU,Product Price,Product Description
Johnson Level,Rock Ripper Drywall T-Square,RTS24,46.99,"Rock Ripper ® T-Square The Rock Ripper ® Scores High With Drywallers The Rock Ripper ® Drywall T-Square is a unique ripping and scoring tool designed to improve speed and accuracy on drywall cuts. It has long been one of the most popular hanging tools at All-Wall. Construction Foam-molded, high-impact plastic head. Insert-molded aluminum blade with perforations to guide a utility knife for precise scoring. Screened, thermal-bonded black graduations for easy measurement. Applications Ideal for general carpentry—this square is the perfect tool for scoring and cutting drywall. Features: Perforated, oval holes on a 1/16"" offset that accepts utility knife point for scoring 24"" blade with increasing and decreasing (reversed) 48"" scale Durable extruded aluminum blade 1 Year Manufacturer Warranty * Note: Markings In Inches Only."
Jöst Abrasives,Jöst 100 Grit Sanding Sheets 15ct,444N-A-100-15,27.99,"Jöst is Simply a Better Drywall Sandpaper Here's Why: Perforation - Jöst drywall sandpaper products have holes throughout the surface that allow the dust to easily escape, and Eliminate Load-up. Because you won't have dust particles clogging up your paper, you can now use the full potential abrasive life of the sheet. Perforation allows the sheet to last longer and provide a higher level of finish. Fiber Backing - Jöst abrasive drywall sanding sheets utilize a Non-Woven backing that draws the dust through the portholes evenly. Not only is the backing a nice additional cusion, but it drastically improves the performance and life of the sanding sheet. Even distribution of sanded drywall material mean you can Eliminate Sand Scratches! Aluminum Oxide Grit - Traditional drywall sandpaper uses sharp edged silicon carbide abrasive that starts out cutting hard, but doesn't wear evenly. Jöst Drywall Sanding Sheets utilize Aluminum Oxide grit that is rounded (instead of jagged), and wears uniformly. Jöst products will cut at the same rate throughout their useable life, and will resist loading. Features: 100 Grit 15 Sheets Per Pack"
Jöst Abrasives,Jöst 120 Grit Sanding Sheets 15ct,444N-A-120-15,27.99,"Jöst is Simply a Better Drywall Sandpaper Here's Why: Perforation - Jöst drywall sandpaper products have holes throughout the surface that allow the dust to easily escape, and Eliminate Load-up. Because you won't have dust particles clogging up your paper, you can now use the full potential abrasive life of the sheet. Perforation allows the sheet to last longer and provide a higher level of finish. Fiber Backing - Jöst abrasive drywall sanding sheets utilize a Non-Woven backing that draws the dust through the portholes evenly. Not only is the backing a nice additional cusion, but it drastically improves the performance and life of the sanding sheet. Even distribution of sanded drywall material mean you can Eliminate Sand Scratches! Aluminum Oxide Grit - Traditional drywall sandpaper uses sharp edged silicon carbide abrasive that starts out cutting hard, but doesn't wear evenly. Jöst Drywall Sanding Sheets utilize Aluminum Oxide grit that is rounded (instead of jagged), and wears uniformly. Jöst products will cut at the same rate throughout their useable life, and will resist loading. Features: 120 Grit 15 Sheets Per Pack"
Jöst Abrasives,Jöst 150 Grit Sanding Sheets 15ct,444N-A-150-15,27.99,"Jöst is Simply a Better Drywall Sandpaper Here's Why: Perforation - Jöst drywall sandpaper products have holes throughout the surface that allow the dust to easily escape, and Eliminate Load-up. Because you won't have dust particles clogging up your paper, you can now use the full potential abrasive life of the sheet. Perforation allows the sheet to last longer and provide a higher level of finish. Fiber Backing - Jöst abrasive drywall sanding sheets utilize a Non-Woven backing that draws the dust through the portholes evenly. Not only is the backing a nice additional cusion, but it drastically improves the performance and life of the sanding sheet. Even distribution of sanded drywall material mean you can Eliminate Sand Scratches! Aluminum Oxide Grit - Traditional drywall sandpaper uses sharp edged silicon carbide abrasive that starts out cutting hard, but doesn't wear evenly. Jöst Drywall Sanding Sheets utilize Aluminum Oxide grit that is rounded (instead of jagged), and wears uniformly. Jöst products will cut at the same rate throughout their useable life, and will resist loading. Features: 150 Grit 15 Sheets Per Pack"
Jöst Abrasives,Jöst 180 Grit Sanding Sheets 15ct,444N-A-180-15,27.99,"Jöst is Simply a Better Drywall Sandpaper Here's Why: Perforation - Jöst drywall sandpaper products have holes throughout the surface that allow the dust to easily escape, and Eliminate Load-up. Because you won't have dust particles clogging up your paper, you can now use the full potential abrasive life of the sheet. Perforation allows the sheet to last longer and provide a higher level of finish. Fiber Backing - Jöst abrasive drywall sanding sheets utilize a Non-Woven backing that draws the dust through the portholes evenly. Not only is the backing a nice additional cusion, but it drastically improves the performance and life of the sanding sheet. Even distribution of sanded drywall material mean you can Eliminate Sand Scratches! Aluminum Oxide Grit - Traditional drywall sandpaper uses sharp edged silicon carbide abrasive that starts out cutting hard, but doesn't wear evenly. Jöst Drywall Sanding Sheets utilize Aluminum Oxide grit that is rounded (instead of jagged), and wears uniformly. Jöst products will cut at the same rate throughout their useable life, and will resist loading. Features: 180 Grit 15 Sheets Per Pack"
Jöst Abrasives,Jöst 220 Grit Sanding Sheets 15ct,444N-A-220-15,27.99,"Jöst is Simply a Better Drywall Sandpaper Here's Why: Perforation - Jöst drywall sandpaper products have holes throughout the surface that allow the dust to easily escape, and Eliminate Load-up. Because you won't have dust particles clogging up your paper, you can now use the full potential abrasive life of the sheet. Perforation allows the sheet to last longer and provide a higher level of finish. Fiber Backing - Jöst abrasive drywall sanding sheets utilize a Non-Woven backing that draws the dust through the portholes evenly. Not only is the backing a nice additional cusion, but it drastically improves the performance and life of the sanding sheet. Even distribution of sanded drywall material mean you can Eliminate Sand Scratches! Aluminum Oxide Grit - Traditional drywall sandpaper uses sharp edged silicon carbide abrasive that starts out cutting hard, but doesn't wear evenly. Jöst Drywall Sanding Sheets utilize Aluminum Oxide grit that is rounded (instead of jagged), and wears uniformly. Jöst products will cut at the same rate throughout their useable life, and will resist loading. Features: 220 Grit 15 Sheets Per Pack"
Jöst Abrasives,Jöst 80 Grit Sanding Sheets 15ct,444N-A-80-15,27.99,"Jöst is Simply a Better Drywall Sandpaper Here's Why: Perforation - Jöst drywall sandpaper products have holes throughout the surface that allow the dust to easily escape, and Eliminate Load-up. Because you won't have dust particles clogging up your paper, you can now use the full potential abrasive life of the sheet. Perforation allows the sheet to last longer and provide a higher level of finish. Fiber Backing - Jöst abrasive drywall sanding sheets utilize a Non-Woven backing that draws the dust through the portholes evenly. Not only is the backing a nice additional cusion, but it drastically improves the performance and life of the sanding sheet. Even distribution of sanded drywall material mean you can Eliminate Sand Scratches! Aluminum Oxide Grit - Traditional drywall sandpaper uses sharp edged silicon carbide abrasive that starts out cutting hard, but doesn't wear evenly. Jöst Drywall Sanding Sheets utilize Aluminum Oxide grit that is rounded (instead of jagged), and wears uniformly. Jöst products will cut at the same rate throughout their useable life, and will resist loading. Features: 80 Grit 15 Sheets Per Pack"
Jöst Abrasives,"Jöst 9"" Useit®-Net Marathon Sanding Discs 100 Grit 10ct",09100CM,34.99,"Jöst 9"" Useit®-Net Marathon Sanding Discs 100 Grit 10ct This sanding disc is made of 100% ceramic grain and is ideal for hard surfaces such as hardwood, lacquer, solid surface material and many more. Thanks to the innovative design of the sanding net and the ceramic grain, you will achieve excellent as well as virtually dust-free sanding results with the Useit®-Net Marathon sanding discs. Features: Suitable For All Machine Types Optimum Surface Quality Ideal For Hard Surfaces 100% ceramic grain 10 Pack"
Jöst Abrasives,"Jöst 9"" Useit®-Net Marathon Sanding Discs 120 Grit 10ct",09120CM,31.49,"Jöst 9"" Useit®-Net Marathon Sanding Discs 120 Grit 10ct This sanding disc is made of 100% ceramic grain and is ideal for hard surfaces such as hardwood, lacquer, solid surface material and many more. Thanks to the innovative design of the sanding net and the ceramic grain, you will achieve excellent as well as virtually dust-free sanding results with the Useit®-Net Marathon sanding discs. Features: Suitable For All Machine Types Optimum Surface Quality Ideal For Hard Surfaces 100% ceramic grain 10 Pack"
Jöst Abrasives,"Jöst 9"" Useit®-Net Marathon Sanding Discs 150 Grit 10ct",09150CM,31.49,"Jöst 9"" Useit®-Net Marathon Sanding Discs 150 Grit 10ct This sanding disc is made of 100% ceramic grain and is ideal for hard surfaces such as hardwood, lacquer, solid surface material and many more. Thanks to the innovative design of the sanding net and the ceramic grain, you will achieve excellent as well as virtually dust-free sanding results with the Useit®-Net Marathon sanding discs. Features: Suitable For All Machine Types Optimum Surface Quality Ideal For Hard Surfaces 100% ceramic grain 10 Pack"
Jöst Abrasives,"Jöst 9"" Useit®-Net Marathon Sanding Discs 180 Grit 10ct",09180CM,35.99,"Jöst 9"" Useit®-Net Marathon Sanding Discs 180 Grit 10ct This sanding disc is made of 100% ceramic grain and is ideal for hard surfaces such as hardwood, lacquer, solid surface material and many more. Thanks to the innovative design of the sanding net and the ceramic grain, you will achieve excellent as well as virtually dust-free sanding results with the Useit®-Net Marathon sanding discs. Features: Suitable For All Machine Types Optimum Surface Quality Ideal For Hard Surfaces 100% ceramic grain 10 Pack"
Jöst Abrasives,"Jöst 9"" Useit®-Net Marathon Sanding Discs 220 Grit 10ct",09220CM,35.99,"Jöst 9"" Useit®-Net Marathon Sanding Discs 220 Grit 10ct This sanding disc is made of 100% ceramic grain and is ideal for hard surfaces such as hardwood, lacquer, solid surface material and many more. Thanks to the innovative design of the sanding net and the ceramic grain, you will achieve excellent as well as virtually dust-free sanding results with the Useit®-Net Marathon sanding discs. Features: Suitable For All Machine Types Optimum Surface Quality Ideal For Hard Surfaces 100% ceramic grain 10 Pack"
Jöst Abrasives,"Jöst 9"" Useit®-Net Marathon Sanding Discs 320 Grit 10ct",09320CM,31.49,"Jöst 9"" Useit®-Net Marathon Sanding Discs 320 Grit 10ct This sanding disc is made of 100% ceramic grain and is ideal for hard surfaces such as hardwood, lacquer, solid surface material and many more. Thanks to the innovative design of the sanding net and the ceramic grain, you will achieve excellent as well as virtually dust-free sanding results with the Useit®-Net Marathon sanding discs. Features: Suitable For All Machine Types Optimum Surface Quality Ideal For Hard Surfaces 100% ceramic grain 10 Pack"
Jöst Abrasives,"Jöst Premium 9"" Drywall Sanding Discs 100 Grit 15ct",JOE-09-100,44.99,"Jöst Abrasives, Simply A Better Drywall Sanding Disc. Jöst 9"" Round Sanding Discs 15pk - Specially designed drywall sanding discs for use with the Porter Cable 7800 Drywall Sander. Perfect for dust free drywall sanding. Jöst Abrasives drywall sanding discs produce the highest quality results. Here's Why: Perforation - Jöst drywall sanding products have holes throughout the surface that allow the dust to easily escape, and Eliminate Load-up. Because you won't have dust particles clogging up your disc, you can now see the full potential abrasive life of the disc. Perforation allows the sheet to last longer and provide a higher level of finish. Dust is extracted through the perforations in a congestion-free-flow - not just at the edges of the sander, but over the entire surface! Fiber Backing - Jöst abrasive drywall sanding sheets utilize a Non-Woven backing that draws the dust through the portholes evenly. Not only is the backing a nice additional cushion, but it drastically improves the performance and life of the sanding disc. Even distribution of sanded drywall material means you can Eliminate Sand Scratches! Aluminum Oxide Grit - Traditional drywall sandpaper uses sharp edged silicon carbide abrasive that starts out cutting hard, but doesn't wear evenly. Jöst Drywall Sanding Discs utilize Aluminum Oxide grit that is rounded (instead of jagged), and wears uniformly. Jöst products will cut at the same rate throughout their usable life, and will resist loading. Features: 100 Grit 9"" Discs 15 Discs Per Pack Requires Jöst Useit Interface Pad"
Jöst Abrasives,"Jöst Premium 9"" Drywall Sanding Discs 120 Grit 15ct",JOE-09-120,44.99,"Jöst Abrasives, Simply A Better Drywall Sanding Disc. Jöst 9"" Round Sanding Discs 15pk - Specially designed drywall sanding discs for use with the Porter Cable 7800 Drywall Sander. Perfect for dust free drywall sanding. Jöst Abrasives drywall sanding discs produce the highest quality results. Here's Why: Perforation - Jöst drywall sanding products have holes throughout the surface that allow the dust to easily escape, and Eliminate Load-up. Because you won't have dust particles clogging up your disc, you can now see the full potential abrasive life of the disc. Perforation allows the sheet to last longer and provide a higher level of finish. Dust is extracted through the perforations in a congestion-free-flow - not just at the edges of the sander, but over the entire surface! Fiber Backing - Jöst abrasive drywall sanding sheets utilize a Non-Woven backing that draws the dust through the portholes evenly. Not only is the backing a nice additional cushion, but it drastically improves the performance and life of the sanding disc. Even distribution of sanded drywall material means you can Eliminate Sand Scratches! Aluminum Oxide Grit - Traditional drywall sandpaper uses sharp edged silicon carbide abrasive that starts out cutting hard, but doesn't wear evenly. Jöst Drywall Sanding Discs utilize Aluminum Oxide grit that is rounded (instead of jagged), and wears uniformly. Jöst products will cut at the same rate throughout their usable life, and will resist loading. Features: 120 Grit 9"" Discs 15 Discs Per Pack Requires Jöst Useit Interface Pad"
Jöst Abrasives,"Jöst Premium 9"" Drywall Sanding Discs 150 Grit 15ct",JOE-09-150,44.99,"Jöst Abrasives, Simply A Better Drywall Sanding Disc. Jöst 9"" Round Sanding Discs 15pk - Specially designed drywall sanding discs for use with the Porter Cable 7800 Drywall Sander. Perfect for dust free drywall sanding. Jöst Abrasives drywall sanding discs produce the highest quality results. Here's Why: Perforation - Jöst drywall sanding products have holes throughout the surface that allow the dust to easily escape, and Eliminate Load-up. Because you won't have dust particles clogging up your disc, you can now see the full potential abrasive life of the disc. Perforation allows the sheet to last longer and provide a higher level of finish. Dust is extracted through the perforations in a congestion-free-flow - not just at the edges of the sander, but over the entire surface! Fiber Backing - Jöst abrasive drywall sanding sheets utilize a Non-Woven backing that draws the dust through the portholes evenly. Not only is the backing a nice additional cushion, but it drastically improves the performance and life of the sanding disc. Even distribution of sanded drywall material means you can Eliminate Sand Scratches! Aluminum Oxide Grit - Traditional drywall sandpaper uses sharp edged silicon carbide abrasive that starts out cutting hard, but doesn't wear evenly. Jöst Drywall Sanding Discs utilize Aluminum Oxide grit that is rounded (instead of jagged), and wears uniformly. Jöst products will cut at the same rate throughout their usable life, and will resist loading. Features: 150 Grit 9"" Discs 15 Discs Per Pack Requires Jöst Useit Interface Pad"
Jöst Abrasives,"Jöst Premium 9"" Drywall Sanding Discs 180 Grit 15ct",JOE-09-180,44.99,"Jöst Abrasives, Simply A Better Drywall Sanding Disc. Jöst 9"" Round Sanding Discs 15pk - Specially designed drywall sanding discs for use with the Porter Cable 7800 Drywall Sander. Perfect for dust free drywall sanding. Jöst Abrasives drywall sanding discs produce the highest quality results. Here's Why: Perforation - Jöst drywall sanding products have holes throughout the surface that allow the dust to easily escape, and Eliminate Load-up. Because you won't have dust particles clogging up your disc, you can now see the full potential abrasive life of the disc. Perforation allows the sheet to last longer and provide a higher level of finish. Dust is extracted through the perforations in a congestion-free-flow - not just at the edges of the sander, but over the entire surface! Fiber Backing - Jöst abrasive drywall sanding sheets utilize a Non-Woven backing that draws the dust through the portholes evenly. Not only is the backing a nice additional cushion, but it drastically improves the performance and life of the sanding disc. Even distribution of sanded drywall material means you can Eliminate Sand Scratches! Aluminum Oxide Grit - Traditional drywall sandpaper uses sharp edged silicon carbide abrasive that starts out cutting hard, but doesn't wear evenly. Jöst Drywall Sanding Discs utilize Aluminum Oxide grit that is rounded (instead of jagged), and wears uniformly. Jöst products will cut at the same rate throughout their usable life, and will resist loading. Features: 180 Grit 9"" Discs 15 Discs Per Pack Requires Jöst Useit Interface Pad"
Jöst Abrasives,"Jöst Premium 9"" Drywall Sanding Discs 220 Grit 15ct",JOE-09-220,44.99,"Jöst Abrasives, Simply A Better Drywall Sanding Disc. Jöst 9"" Round Sanding Discs 15pk - Specially designed drywall sanding discs for use with with 9"" Drywall Power Sanders. Perfect for dust free drywall sanding. Jöst Abrasives drywall sanding discs produce the highest quality results. Here's Why: Perforation - Jöst drywall sanding products have holes throughout the surface that allow the dust to easily escape, and Eliminate Load-up. Because you won't have dust particles clogging up your disc, you can now see the full potential abrasive life of the disc. Perforation allows the sheet to last longer and provide a higher level of finish. Dust is extracted through the perforations in a congestion-free-flow - not just at the edges of the sander, but over the entire surface! Fiber Backing - Jöst abrasive drywall sanding sheets utilize a Non-Woven backing that draws the dust through the portholes evenly. Not only is the backing a nice additional cushion, but it drastically improves the performance and life of the sanding disc. Even distribution of sanded drywall material means you can Eliminate Sand Scratches! Aluminum Oxide Grit - Traditional drywall sandpaper uses sharp edged silicon carbide abrasive that starts out cutting hard, but doesn't wear evenly. Jöst Drywall Sanding Discs utilize Aluminum Oxide grit that is rounded (instead of jagged), and wears uniformly. Jöst products will cut at the same rate throughout their usable life, and will resist loading. Features: 220 Grit 9"" Discs 15 Discs Per Pack Requires Jöst Useit Interface Pad"
Jöst Abrasives,"Jöst Premium 9"" Drywall Sanding Discs 80 Grit 15ct",JOE-09-80,44.99,"Jöst Abrasives, Simply A Better Drywall Sanding Disc. Jöst 9"" Round Sanding Discs 15pk - Specially designed drywall sanding discs for use with the Porter Cable 7800 Drywall Sander. Perfect for dust free drywall sanding. Jöst Abrasives drywall sanding discs produce the highest quality results. Here's Why: Perforation - Jöst drywall sanding products have holes throughout the surface that allow the dust to easily escape, and Eliminate Load-up. Because you won't have dust particles clogging up your disc, you can now see the full potential abrasive life of the disc. Perforation allows the sheet to last longer and provide a higher level of finish. Dust is extracted through the perforations in a congestion-free-flow - not just at the edges of the sander, but over the entire surface! Fiber Backing - Jöst abrasive drywall sanding sheets utilize a Non-Woven backing that draws the dust through the portholes evenly. Not only is the backing a nice additional cushion, but it drastically improves the performance and life of the sanding disc. Even distribution of sanded drywall material means you can Eliminate Sand Scratches! Aluminum Oxide Grit - Traditional drywall sandpaper uses sharp edged silicon carbide abrasive that starts out cutting hard, but doesn't wear evenly. Jöst Drywall Sanding Discs utilize Aluminum Oxide grit that is rounded (instead of jagged), and wears uniformly. Jöst products will cut at the same rate throughout their usable life, and will resist loading. Features: 80 Grit 9"" Discs 15 Discs Per Pack Requires Jöst Useit Interface Pad"
Jöst Abrasives,Jöst Premium 9in Sanding Discs 320 Grit 15ct,JOE-09-320,44.99,"Jöst Abrasives, Simply A Better Drywall Sanding Disc. Jöst 9"" Round Sanding Discs 15pk - Specially designed drywall sanding discs for use with with 9"" Drywall Power Sanders. Perfect for dust free drywall sanding. Jöst Abrasives drywall sanding discs produce the highest quality results. Here's Why: Perforation - Jöst drywall sanding products have holes throughout the surface that allow the dust to easily escape, and Eliminate Load-up. Because you won't have dust particles clogging up your disc, you can now see the full potential abrasive life of the disc. Perforation allows the sheet to last longer and provide a higher level of finish. Dust is extracted through the perforations in a congestion-free-flow - not just at the edges of the sander, but over the entire surface! Fiber Backing - Jöst abrasive drywall sanding sheets utilize a Non-Woven backing that draws the dust through the portholes evenly. Not only is the backing a nice additional cushion, but it drastically improves the performance and life of the sanding disc. Even distribution of sanded drywall material means you can Eliminate Sand Scratches! Aluminum Oxide Grit - Traditional drywall sandpaper uses sharp edged silicon carbide abrasive that starts out cutting hard, but doesn't wear evenly. Jöst Drywall Sanding Discs utilize Aluminum Oxide grit that is rounded (instead of jagged), and wears uniformly. Jöst products will cut at the same rate throughout their usable life, and will resist loading. Features: 320 Grit 9"" Discs 15 Discs Per Pack Requires Jöst Useit Interface Pad"
Jöst Abrasives,Jöst Useit Interface Pad,05-55,15.99,"Jöst Abrasives Interface Pad Enjoy the benefits of Superior Sanding. Jöst Abrasives utilize exclusive dust extraction technology that simply performs better than any other system for power drywall sanders. Full surface perforations on Jöst sanding discs eliminate clogging, and greatly increase abrasive lifespan and sanding quality. Use the Jöst Interface Pad in conjunction with Jöst Useit Superpad Abrasives for the ultimate in sanding performance, Sold Separately."
Kraft Tool,HC540-03 Kraft Seal Kit for Drywall Banjo,HC540-03,3.99,HC540-03 Kraft Replacement Seal Kit for Drywall Tape Banjo
Kraft Tool,KFTDW110 Kraft Bucket Opener,DW110,4.89,"With the Kraft Bucket Opener you can easily remove lids from plastic pails and buckets without a screwdriver. Simply place it under the lid and lift while you move it around the bucket. Since you don't damage the lid you can easily reseal the bucket and keep the paint or mud from drying out. Features: Made of high-impact yellow plastic Measures 8"" long Made in the USA"
Kraft Tool,"Kraft 1.5"" One-Piece Sure Grip All-Stainless Putty Knife",DW727PF,15.99,"Kraft 1.5"" Drywall Putty Knife One-Piece All-Stainless with Sure Grip - No Plastic, Great Grip, No Nonsense! Kraft has put together the most unique and durable joint knife around. The knife and handle are actually made out of a single piece of stainless steel. Weighted and balanced perfectly, means comfort and accuracy for your work. The blade comes right out of the box with a ""broken in"" feel that finishes perfectly the first time you use the knife. The 1 Piece Stainless has been the most popular knife since it was released, and the new grip feature is sure to please. Kraft added a soft rubber sleeve to add comfort and a little extra grip! Kraft 1.5"" One-Piece All-Stainless Knife Features: One-Piece Stainless construction resists rust and corrosion for extended life Contoured and Shaped handle is comfortable and properly weighted One-Piece handle, blade and tang provides extra durability Neoprene grip sleve is soft, comfortable, and resists slipping from sweat and moisture"
Kraft Tool,"Kraft 11"" x 4.5"" Elite Wood Handle Trowel",PLE454,63.99,"When only the best will do, Kraft Elite Series Plaster/Drywall Trowels are what the professionals reach for. By using state of the art machinery, these trowels are individually finished with a precision ground edge. This precision grinding performed by state of the art machinery in the USA gives the trowel a ""broken-in"" blade ready for immediate use. The Golden Stainless blade is specially treated to achieve a higher degree of flexibility that makes finishing drywall and plaster easier than conventional trowels. The laminated hardwood grip is a functional work of art Ð Blending of wood colors offers a very unique look and long lasting durability. Kraft PLE454 Elite Series 11""x4-1/2"" Trowel Features: Stainless Steel Rivets in the mount give exceptional strength where it is needed most Precision ground edges give it a ""broken-in"" feel from the first use Included with each trowel is a trowel holder to protect the trowel and to allow hanging storage Heat treated golden stainless steel gives you greater flexibility and durability and the special alloy used will not rust, pit or stain. Unique multi-colored, durable wood handle. Made in the USA"
Kraft Tool,"Kraft 11.5"" x 4.75"" Elite Leather Handle Trowel",PLE457L,75.99,"When only the best will do, Kraft Elite Series Plaster/Drywall Trowels are what the professionals reach for. By using state of the art machinery, these trowels are individually finished with a precision ground edge. This precision grinding performed by state of the art machinery in the USA gives the trowel a ""broken-in"" blade ready for immediate use. The Golden Stainless blade is specially treated to achieve a higher degree of flexibility that makes finishing drywall and plaster easier than conventional trowels. The leather grip is unique to the Kraft Elite Series and helps to wick away sweat from your hand for a more secure grip when wet. Kraft PLE457L Elite Series 11-1/2""x4-3/4"" Trowel Features: Stainless Steel Rivets in the mount give exceptional strength where it is needed most Precision ground edges give it a ""broken-in"" feel from the first use Included with each trowel is a trowel holder to protect the trowel and to allow hanging storage Heat treated golden stainless steel gives you greater flexibility and durability and the special alloy used will not rust, pit or stain. Secure grip leather handle wicks away sweat and moisture Made in the USA"
Kraft Tool,"Kraft 11.5"" x 4.75"" Elite Wood Handle Trowel",PLE457,63.99,"When only the best will do, Kraft Elite Series Plaster/Drywall Trowels are what the professionals reach for. By using state of the art machinery, these trowels are individually finished with a precision ground edge. This precision grinding performed by state of the art machinery in the USA gives the trowel a ""broken-in"" blade ready for immediate use. The Golden Stainless blade is specially treated to achieve a higher degree of flexibility that makes finishing drywall and plaster easier than conventional trowels. The laminated hardwood grip is a functional work of art Ð Blending of wood colors offers a very unique look and long lasting durability. Kraft PLE457 Elite Series 11-1/2""x4-3/4"" Trowel Features: Stainless Steel Rivets in the mount give exceptional strength where it is needed most Precision ground edges give it a ""broken-in"" feel from the first use Included with each trowel is a trowel holder to protect the trowel and to allow hanging storage Heat treated golden stainless steel gives you greater flexibility and durability and the special alloy used will not rust, pit or stain. Unique multi-colored, durable wood handle. Made in the USA"
Kraft Tool,"Kraft 12"" x 4""  Elite ProForm Handle Trowel",CFE536PF,56.99,"When only the best will do, Kraft Elite Series Plaster/Drywall Trowels are what the professionals reach for. By using state of the art machinery, these trowels are individually finished with a precision ground edge. This precision grinding performed by state of the art machinery in the USA gives the trowel a ""broken-in"" blade ready for immediate use. The Golden Stainless blade is specially treated to achieve a higher degree of flexibility that makes finishing drywall and plaster easier than conventional trowels. The Proform¨ grip is soft and comfortable, and drastically reduces muscle fatigue. Kraft CFE536PF Elite Series 12"" x 4"" Trowel Features: Stainless Steel Rivets in the mount give exceptional strength where it is needed most Precision ground edges give it a ""broken-in"" feel from the first use Included with each trowel is a trowel holder to protect the trowel and to allow hanging storage Heat treated golden stainless steel gives you greater flexibility and durability and the special alloy used will not rust, pit or stain. Proform¨ rubber handle is soft and comfortable Ð reduces fatigue. Made in the USA"
Kraft Tool,"Kraft 12"" x 4"" Elite Leather Handle Trowel",CFE536L,82.99,"When only the best will do, Kraft Elite Series Plaster/Drywall Trowels are what the professionals reach for. By using state of the art machinery, these trowels are individually finished with a precision ground edge. This precision grinding performed by state of the art machinery in the USA gives the trowel a ""broken-in"" blade ready for immediate use. The Golden Stainless blade is specially treated to achieve a higher degree of flexibility that makes finishing drywall and plaster easier than conventional trowels. The leather grip is unique to the Kraft Elite Series and helps to wick away sweat from your hand for a more secure grip when wet. Kraft CFE536L Elite Series 12"" x 4"" Trowel Features: Stainless Steel Rivets in the mount give exceptional strength where it is needed most Precision ground edges give it a ""broken-in"" feel from the first use Included with each trowel is a trowel holder to protect the trowel and to allow hanging storage Heat treated golden stainless steel gives you greater flexibility and durability and the special alloy used will not rust, pit or stain. Secure grip leather handle wicks away sweat and moisture Made in the USA"
Kraft Tool,"Kraft 12"" x 5"" Elite Leather Handle Trowel",PLE459L,87.99,"When only the best will do, Kraft Elite Series Plaster/Drywall Trowels are what the professionals reach for. By using state of the art machinery, these trowels are individually finished with a precision ground edge. This precision grinding performed by state of the art machinery in the USA gives the trowel a ""broken-in"" blade ready for immediate use. The Golden Stainless blade is specially treated to achieve a higher degree of flexibility that makes finishing drywall and plaster easier than conventional trowels. The leather grip is unique to the Kraft Elite Series and helps to wick away sweat from your hand for a more secure grip when wet. Kraft PLE459L Elite Series 12""x5"" Trowel Features: Stainless Steel Rivets in the mount give exceptional strength where it is needed most Precision ground edges give it a ""broken-in"" feel from the first use Included with each trowel is a trowel holder to protect the trowel and to allow hanging storage Heat treated golden stainless steel gives you greater flexibility and durability and the special alloy used will not rust, pit or stain. Secure grip leather handle wicks away sweat and moisture Made in the USA"
Kraft Tool,"Kraft 12"" x 5"" Elite Wood Handle Trowel",PLE459,77.99,"When only the best will do, Kraft Elite Series Plaster/Drywall Trowels are what the professionals reach for. By using state of the art machinery, these trowels are individually finished with a precision ground edge. This precision grinding performed by state of the art machinery in the USA gives the trowel a ""broken-in"" blade ready for immediate use. The Golden Stainless blade is specially treated to achieve a higher degree of flexibility that makes finishing drywall and plaster easier than conventional trowels. The laminated hardwood grip is a functional work of art Ð Blending of wood colors offers a very unique look and long lasting durability. Kraft PLE459 Elite Series 12""x5"" Trowel Features: Stainless Steel Rivets in the mount give exceptional strength where it is needed most Precision ground edges give it a ""broken-in"" feel from the first use Included with each trowel is a trowel holder to protect the trowel and to allow hanging storage Heat treated golden stainless steel gives you greater flexibility and durability and the special alloy used will not rust, pit or stain. Unique multi-colored, durable wood handle. Made in the USA"
Kraft Tool,"Kraft 13"" X 13"" Magnesium Hawk",PL263,57.99,"The Kraft 13"" X 13"" Magnesium Hawk Will smooth straight edges with its rounded corners. The corners are rounded for safety, comfort and long service. Has 4"" flange reinforcing the center. Includes detachable handle with threaded bolt and 1/2"" thick sponge rubber hand protector/callous preventer. Made of strong, durable Magnesium, 30% lighter than aluminum."
Kraft Tool,"Kraft 13"" x 5""  Elite ProForm Handle Trowel",PLE460PF,60.99,"When only the best will do, Kraft Elite Series Plaster/Drywall Trowels are what the professionals reach for. By using state of the art machinery, these trowels are individually finished with a precision ground edge. This precision grinding performed by state of the art machinery in the USA gives the trowel a ""broken-in"" blade ready for immediate use. The Golden Stainless blade is specially treated to achieve a higher degree of flexibility that makes finishing drywall and plaster easier than conventional trowels. The Proform¨ grip is soft and comfortable, and drastically reduces muscle fatigue. Kraft PLE460PF Elite Series 13""x5"" Trowel Features: Stainless Steel Rivets in the mount give exceptional strength where it is needed most Precision ground edges give it a ""broken-in"" feel from the first use Included with each trowel is a trowel holder to protect the trowel and to allow hanging storage Heat treated golden stainless steel gives you greater flexibility and durability and the special alloy used will not rust, pit or stain. Proform¨ rubber handle is soft and comfortable Ð reduces fatigue. Made in the USA"
