site_key,source,method,resource_type,status,url,content_type,content_length,same_origin,structured,platform_hint,detected_fields,json_keys,elapsed_ms
csr_building,browser,POST,fetch,200,https://otlp-http-production.shopifysvc.com/v1/logs,application/json,21,False,True,shopify,,partialsuccess,
csr_building,browser,POST,fetch,200,https://csrbuilding.com/api/collect,text/html,0,True,False,shopify,,,
csr_building,browser,GET,fetch,200,https://shop.app/pay/session?v=1&token=%5BREDACTED%5D&shop_id=27766784139,application/json,18,False,True,shopify,,eligible,
csr_building,browser,GET,fetch,200,https://csrbuilding.com/en-us/variants/31471150596235/?section_id=pickup-availability,text/html,822,True,False,shopify,,,
csr_building,browser,GET,xhr,200,https://fast.a.klaviyo.com/custom-fonts/api/v1/company-fonts/onsite?company_id=VLBUtn,application/json,921,False,True,shopify,variants,custom|display_name|fallback|family|font_type|google|id|typekit|typekit_url|variant_value|variants,
csr_building,browser,GET,fetch,200,https://platform.smile.io/shopify_extensions/init/points_on_product_page?channel_key=channel_yleYDsBSl4eAucWdbk2QM9bJ,application/json,463,False,True,shopify,name,account|active_activity_rule_bonuses|candidate_participation|customer_locale|display_setting|exclude_discounted_products|excluded_shopify_product_ids|id|is_available|is_enabled|name|panel_header|points_delay_setting|points_label_plural|points_label_singular|points_program|visitor_title,
csr_building,browser,GET,xhr,200,https://static-forms.klaviyo.com/forms/api/v7/VLBUtn/full-forms,application/json,13292,False,True,unknown,name,a11y_identifier|action|action_id|action_type|alignment|allocation|alt_text|arrangement|back_in_stock|background_color|background_image|blacklist|block_background_color|blur|body|border|border_color|border_radius|border_style|border_width|bottom|button_styles|channel|channel_settings|channel_type|channels|checkbox_label|color|column_id|columns|company_sender_settings|compliance_company_name|component_id|component_type|components|consent_type|content|cookie_timeout|custom_company_font_id|custom_width|data|default_color|desktop_mobile_target|device_type|dismiss_button_styles|dismissed_alerts|docking|drop_shadow|dynamic_button_id|dynamic_buttons|dynamic_info_config|email_address|email_settings|embed_alignment|enabled|environment|existing_user|exit_intent|field_id|flyout_options|focus_color|font_color|font_family|font_size|font_style|font_weight|form_entity_form_view_dependencies|form_id|form_input_text_color|form_settings|form_specialties|form_type|form_type_direction|form_version_id|format|full_forms|full_width|groups_targeting|height|hover_background_color|hover_text_color|html|id|image|impact|independent_triggers|input_background_color|input_styles|invalid_error_message|is_max_width|is_sms_consent_field|is_updating_s_m_s_consent|js_custom_trigger|key|label|left|letter_spacing|link|list_id|live_form_versions|margin|message_priority|meta_fields|minimum_height|mobile_overlay|name|new_window|opt_in_keyword_id|opt_in_message|options|padding|padding_bottom|padding_top|parent_view_id|placeholder|placeholder_color|position|preset_size|privacy_policy_url|redirect_url|related_nodes|reported_at|required|required_error_message|rich_text_styles|right|row_id|rows|selected_country_code|shopify_visitor_api|show_klaviyo_branding|show_klaviyo_branding_fullpage_and_flyout_forms|show_label|side_image|size|size_multiplier|sms|sms_consent_type|specify_hover_background_color|styling|subject|suppress_success_form|sync_email_consent|sync_sms_consent|terms_of_service_url|text|text_color|text_decoration|text_styles|to_phone_number|top|trigger_group_id|trigger_groups|trigger_id|trigger_type|triggers|ty4zfd|type|update_timestamp|url|uyejfj|v9kryp|value|vertical_alignment|view_id|views|violations|whitelist|width|x_stroke|xcolor,
csr_building,browser,GET,document,200,https://csrbuilding.com/services/login_with_shop/buyer/callback?analytics_trace_id=2e18b094-2a0f-422b-821c-f18996c2ec06&target_origin=https%3A%2F%2Fcsrbuilding.com&token=%5BREDACTED%5D,text/html,,True,False,shopify,,,
csr_building,browser,POST,fetch,200,https://csrbuilding.com/shopify_pay/accelerated_checkout,text/html,,True,False,shopify,,,
csr_building,browser,POST,fetch,200,https://monorail-edge.shopifysvc.com/v1/produce,,0,False,False,shopify,,,
csr_building,browser,POST,fetch,200,https://otlp-http-production.shopifysvc.com/v1/metrics,application/json,21,False,True,shopify,,partialsuccess,
csr_building,browser,GET,fetch,200,https://csrbuilding.com/cart.js,text/javascript,303,True,True,shopify,currency,attributes|cart_level_discount_applications|currency|discount_codes|item_count|items|items_subtotal_price|note|original_total_price|requires_shipping|token|total_discount|total_price|total_weight,
csr_building,browser,GET,fetch,200,https://platform.smile.io/shopify_extensions/activity_rules?account_id=168972,application/json,9903,False,True,shopify,name,account_id|action_text|action_url|activity_rule_definition|activity_rule_type|activity_rules|activity_type|category|category_slug|consumable_codes_available_count|created_at|customized_description_template|customized_details|customized_fulfill_reason_text_template|customized_fulfillment_action_text_template|customized_fulfillment_action_url_template|customized_fulfillment_name_template|customized_fulfillment_usage_instructions_template|customized_image_temp_s3_key|customized_image_url|customized_name|customized_name_template|customized_value_description_template|default_activity_rule_details|default_activity_rule_image_url|default_activity_rule_name|default_activity_rule_value_description_template|default_fulfill_reason_text_template|default_fulfill_source_description_template|default_sort_order|description|details|expiry_interval|expiry_interval_count|external_id|fulfilled_rewards_count|fulfillment_action_text_template|fulfillment_action_url_template|fulfillment_name_template|fulfillment_usage_instructions_template|id|image_url|is_discontinued|is_enabled|max|min|multiplier|name|name_template|no_rate_limit_conditions_reason|required_integration_type|requires_rate_limit|reward|reward_fulfillments_count|reward_program_id|reward_value_type|rewarded_count|supports_consumable_codes|supports_expiry|supports_rate_limit_conditions|type|updated_at|username|value|value_description|value_description_template,
csr_building,browser,GET,fetch,200,https://csrbuilding.com/en-us/cart.json,application/json,303,True,True,shopify,currency,attributes|cart_level_discount_applications|currency|discount_codes|item_count|items|items_subtotal_price|note|original_total_price|requires_shipping|token|total_discount|total_price|total_weight,
csr_building,browser,POST,fetch,200,https://analytics.tiktok.com/api/v2/shopify_pixel,,0,False,False,shopify,,,
csr_building,browser,POST,ping,200,https://otlp-http-production.shopifysvc.com/v1/metrics,application/json,21,False,True,shopify,,partialsuccess,
csr_building,browser,POST,ping,200,https://otlp-http-production.shopifysvc.com/v1/logs,application/json,21,False,True,shopify,,partialsuccess,
csr_building,browser,POST,fetch,200,https://monorail-edge.shopifysvc.com/v1/produce,,0,False,False,shopify,,,
csr_building,browser,POST,fetch,200,https://data.securykit.com/api/visit/note,application/json,84,False,True,unknown,,cp|fa|hb|pv|ret|status|url,
csr_building,browser,GET,fetch,200,https://api.tapc.art/capture-kit/?shopStore=csr-building-supplies.myshopify.com&appId=,application/json,978,False,True,shopify,title,appinfo|appinstalledoverrides|appstoreid|appstorelink|background|button|buttonbackground|buttontext|colors|dataurl|deeppinkpath|display|en|enabled|family|font|frequency|icon|matches|mobiledownloadbanner|on|period|placement|playstoreid|playstorelink|qrcode|showreviews|text|title|triggerdelayinms|unit|url|value,
csr_building,browser,GET,fetch,200,https://cdn.codeblackbelt.com/json/preferences/also-bought.json?productIdList=4385033945227&recentlyViewedProductIdList=&shop=csr-building-supplies.myshopify.com&marketCountry=US&marketCurrency=USD&path=%2Fen-us%2Fcollections%2Fcolumbia%2Fproducts%2Fcolumbia-corner-roller-cr&version=202608171022,application/json,15639,False,True,shopify,name|sku|title|variants|vendor,add_to_cart_additional_styles|add_to_cart_background_color|add_to_cart_color|add_to_cart_hover_background_color|add_to_cart_hover_color|add_to_cart_label|added_to_cart_label|alireviews_rating_character|app_translation_support|background_color|border_color|buyable|cart_page_mobile_target|cart_page_mobile_target_placement|cart_page_target|cart_page_target_placement|compare_at_price_additional_styles|compare_at_price_bold|compare_at_price_color|control_button_additional_styles|control_icon_additional_styles|custom_css|custom_js|default_variant|description|disabled_on_cart_page|disabled_on_product_pages|enable_facebook_pixel|enable_tracking|id|image_alt_text|image_url|label|max_width|money_format|money_with_currency_format|name|preferences|product_box_additional_styles|product_box_content_centered|product_box_margins|product_box_width|product_description_additional_styles|product_description_bold|product_description_color|product_description_length|product_description_min_height|product_image_fitted|product_image_height|product_name_additional_styles|product_name_bold|product_name_color|product_name_min_height|product_name_tag|product_page_mobile_target|product_page_mobile_target_placement|product_page_target|product_page_target_placement|product_vendor_additional_styles|product_vendor_bold|product_vendor_color|product_vendor_length|product_vendor_min_height|products|products_excluded_from_primary_market|products_translation_support|recommendation_box_additional_styles|redirect_policy|regular_price_additional_styles|regular_price_bold|regular_price_color|review_count_additional_styles|review_count_color|reviews_app|sale_price_additional_styles|sale_price_bold|sale_price_color|sale_tag_additional_styles|sale_tag_background_color|sale_tag_color|sale_tag_label|shop_country_code|shop_currency_compare_at_price|shop_currency_price|shop_default_currency|shop_default_language|shop_id|show_add_to_cart|show_border|show_compare_at_price|show_compare_at_price_first|show_control_buttons|show_description|show_name|show_on_cart_page|show_on_product_pages|show_price|show_price_with_currency|show_rating|show_review_count|show_sale_tag|show_variant_selector|show_vendor|signature|sku|stamped_api_key|star_rating_additional_styles|star_rating_color|theme|title|title_additional_styles|title_bold|title_centered|title_color|title_length|title_size|title_tag|url|use_superscript_decimals|variant_id|variant_selector_additional_styles|variant_selector_background_color|variant_selector_border_color|variant_selector_color|variant_sku|variants|vendor|vertical_padding|yotpo_app_key,
csr_building,browser,GET,fetch,200,https://cdn.codeblackbelt.com/json/preferences/frequently-bought-together.json?productId=4385033945227&shop=csr-building-supplies.myshopify.com&marketCountry=US&marketCurrency=USD&path=%2Fen-us%2Fcollections%2Fcolumbia%2Fproducts%2Fcolumbia-corner-roller-cr&version=202608171022,application/json,6735,False,True,shopify,name|sku|title|variants|vendor,added_button_label|alireviews_rating_character|app_translation_support|background_color|border_color|box_additional_styles|button_additional_styles|button_background_color|button_color|button_hover_background_color|button_hover_color|button_label|buyable|cart_page_mobile_target|cart_page_mobile_target_placement|cart_page_target|cart_page_target_placement|checkbox_color|checkbox_size|compare_at_price_additional_styles|compare_at_price_bold|compare_at_price_color|custom_css|custom_js|default_variant|description|description_additional_styles|description_bold|description_color|description_length|disabled_on_cart_page|disabled_on_product_pages|discount_amount|discount_applied_message_additional_styles|discount_applied_message_mobile_target|discount_applied_message_mobile_target_placement|discount_applied_message_target|discount_applied_message_target_placement|discount_hmac|discount_individual|discount_message|discount_message_additional_styles|discount_message_background_color|discount_message_bold|discount_message_border|discount_message_border_color|discount_message_color|discount_message_horizontal_padding|discount_message_size|discount_message_vertical_padding|discount_minimum_amount_requirement|discount_percentage|discount_requirements_relaxed_in_secondary_markets|discount_timestamp|discount_type|enable_facebook_pixel|enable_tracking|id|image_additional_styles|image_alt_text|image_fitted|image_height|image_hide_if_unchecked|image_margins|image_opacity_if_unchecked|image_url|image_width|initial_selection_state|label|layout|max_width|mobile_target|mobile_target_placement|money_format|money_with_currency_format|name|name_additional_styles|name_bold|name_color|name_tag|number_of_recommendations_to_offer_discount|offer_discount|preferences|pricing_plan|product|product_id|product_page_mobile_target|product_page_mobile_target_placement|product_page_target|product_page_target_placement|products|products_excluded_from_primary_market|products_translation_support|redirect_policy|regular_price_additional_styles|regular_price_bold|regular_price_color|review_count_additional_styles|review_count_color|reviews_app|sale_price_additional_styles|sale_price_bold|sale_price_color|shop_country_code|shop_currency_compare_at_price|shop_currency_price|shop_default_currency|shop_default_language|shop_id|show_border|show_compare_at_price|show_compare_at_price_first|show_description|show_on_cart_page|show_on_product_pages|show_price|show_price_with_currency|show_rating|show_review_count|signature|sku|stamped_api_key|star_rating_additional_styles|star_rating_color|target|target_placement|theme|this_item_label|title|title_additional_styles|title_bold|title_color|title_length|title_size|title_tag|total_price_label|url|use_superscript_decimals|variant_id|variant_selector_additional_styles|variant_selector_background_color|variant_selector_border_color|variant_selector_color|variant_sku|variants|vendor|vertical_padding|white_plus_icon|yotpo_app_key,
csr_building,browser,POST,fetch,200,https://analytics-ipv6.tiktokw.us/ipv6/enrich_ipv6,,0,False,False,unknown,,,
csr_building,browser,POST,fetch,200,https://otlp-http-production.shopifysvc.com/v1/metrics,application/json,21,False,True,shopify,,partialsuccess,
csr_building,browser,GET,fetch,200,https://csrbuilding.com/services/login_with_shop/buyer/finalize,application/json,20,True,True,shopify,,recognized,
csr_building,browser,POST,fetch,200,https://analytics.tiktok.com/api/v2/shopify_pixel,,0,False,False,shopify,,,
csr_building,browser,GET,fetch,200,https://csrbuilding.com/en-us/products/columbia-angle-head-adaptor-aha,application/json,928,True,True,shopify,barcode|compare_at_price|handle|name|price|sku|title|variants|vendor,alt|barcode|body_html|compare_at_price|compare_at_price_currency|created_at|fulfillment_service|grams|handle|height|id|image|image_id|images|increment|inventory_management|max|min|name|option1|option2|option3|options|position|price|price_currency|product|product_id|product_type|published_at|published_scope|quantity_price_breaks|quantity_rule|requires_shipping|sku|src|tags|taxable|template_suffix|title|updated_at|values|variant_ids|variants|vendor|weight|weight_unit|width,
csr_building,browser,POST,fetch,200,https://otlp-http-production.shopifysvc.com/v1/metrics,application/json,21,False,True,shopify,,partialsuccess,
csr_building,browser,GET,fetch,200,https://csrbuilding.com/en-us/products/columbia-corner-roller-cr,application/json,1096,True,True,shopify,barcode|compare_at_price|handle|name|price|sku|title|variants|vendor,alt|barcode|body_html|compare_at_price|compare_at_price_currency|created_at|fulfillment_service|grams|handle|height|id|image|image_id|images|increment|inventory_management|max|min|name|option1|option2|option3|options|position|price|price_currency|product|product_id|product_type|published_at|published_scope|quantity_price_breaks|quantity_rule|requires_shipping|sku|src|tags|taxable|template_suffix|title|updated_at|values|variant_ids|variants|vendor|weight|weight_unit|width,
csr_building,browser,GET,fetch,200,https://csrbuilding.com/en-us/products/columbia-twist-and-lock-handle-3-8,application/json,1032,True,True,shopify,barcode|compare_at_price|handle|name|price|sku|title|variants|vendor,alt|barcode|body_html|compare_at_price|compare_at_price_currency|created_at|fulfillment_service|grams|handle|height|id|image|image_id|images|increment|inventory_management|max|min|name|option1|option2|option3|options|position|price|price_currency|product|product_id|product_type|published_at|published_scope|quantity_price_breaks|quantity_rule|requires_shipping|sku|src|tags|taxable|template_suffix|title|updated_at|values|variant_ids|variants|vendor|weight|weight_unit|width,
csr_building,browser,GET,fetch,200,https://csrbuilding.com/en-us/products/columbia-standard-flushers,application/json,1424,True,True,shopify,barcode|compare_at_price|handle|name|price|sku|title|variants|vendor,alt|barcode|body_html|compare_at_price|compare_at_price_currency|created_at|fulfillment_service|grams|handle|height|id|image|image_id|images|increment|inventory_management|max|min|name|option1|option2|option3|options|position|price|price_currency|product|product_id|product_type|published_at|published_scope|quantity_price_breaks|quantity_rule|requires_shipping|sku|src|tags|taxable|template_suffix|title|updated_at|values|variant_ids|variants|vendor|weight|weight_unit|width,
csr_building,browser,GET,fetch,200,https://csrbuilding.com/en-us/products/columbia-two-way-internal-corner-applicator,application/json,959,True,True,shopify,barcode|compare_at_price|handle|name|price|sku|title|variants|vendor,alt|barcode|body_html|compare_at_price|compare_at_price_currency|created_at|fulfillment_service|grams|handle|height|id|image|image_id|images|increment|inventory_management|max|min|name|option1|option2|option3|options|position|price|price_currency|product|product_id|product_type|published_at|published_scope|quantity_price_breaks|quantity_rule|requires_shipping|sku|src|tags|taxable|template_suffix|title|updated_at|values|variant_ids|variants|vendor|weight|weight_unit|width,
csr_building,browser,GET,fetch,200,https://csrbuilding.com/en-us/products/columbia-outside-bead-corner-roller-cobcr,application/json,845,True,True,shopify,barcode|compare_at_price|handle|name|price|sku|title|variants|vendor,alt|barcode|body_html|compare_at_price|compare_at_price_currency|created_at|fulfillment_service|grams|handle|height|id|image|image_id|images|increment|inventory_management|max|min|name|option1|option2|option3|options|position|price|price_currency|product|product_id|product_type|published_at|published_scope|quantity_price_breaks|quantity_rule|requires_shipping|sku|src|tags|taxable|template_suffix|title|updated_at|values|variant_ids|variants|vendor|weight|weight_unit|width,
csr_building,browser,GET,fetch,200,https://csrbuilding.com/en-us/products/columbia-flat-applicator,application/json,809,True,True,shopify,barcode|compare_at_price|handle|name|price|sku|title|variants|vendor,alt|barcode|body_html|compare_at_price|compare_at_price_currency|created_at|fulfillment_service|grams|handle|height|id|image|image_id|images|increment|inventory_management|max|min|name|option1|option2|option3|options|position|price|price_currency|product|product_id|product_type|published_at|published_scope|quantity_price_breaks|quantity_rule|requires_shipping|sku|src|tags|taxable|template_suffix|title|updated_at|values|variant_ids|variants|vendor|weight|weight_unit|width,
csr_building,browser,GET,xhr,200,https://a.klaviyo.com/forms/api/v3/geo-ip,application/json,43,False,True,shopify,,continent_code|country_code,
csr_building,browser,GET,fetch,200,https://csrbuilding.com/en-us/products/columbia-one-extendable-handle-3-5,application/json,1351,True,True,shopify,barcode|compare_at_price|handle|name|price|sku|title|variants|vendor,alt|barcode|body_html|compare_at_price|compare_at_price_currency|created_at|fulfillment_service|grams|handle|height|id|image|image_id|images|increment|inventory_management|max|min|name|option1|option2|option3|options|position|price|price_currency|product|product_id|product_type|published_at|published_scope|quantity_price_breaks|quantity_rule|requires_shipping|sku|src|tags|taxable|template_suffix|title|updated_at|values|variant_ids|variants|vendor|weight|weight_unit|width,
csr_building,browser,POST,fetch,204,https://www.merchant-center-analytics.goog/mc/collect?v=2&tid=MC-3DX6K5WQZD&gtm=45Pe68c1v9121004625za200zd9121004625&_p=1786962127157&gcs=G111&gcd=13t3t3t3t5l1&npa=0&dma=0&gdid=dN2ZkMj.dNTU0Yz.dYmNjMT&are=1&cid=1363705157.1786962128&excid=shp.8322297f-b3ac-4573-8cce-1f7d92541eea&frm=0&pscdl=noapi&rcb=19&sr=1280x720&uaa=x86&uab=64&uafvl=Chromium%3B140.0.7339.16%7CNot%253DA%253FBrand%3B24.0.0.0%7CHeadlessChrome%3B140.0.7339.16&uam=&uamb=0&uap=Windows&uapv=10.0&uaw=0&ul=en-us&_s=1&tag_exp=115938466~115938468~118395334~118897920~118897930~119367802~119367810~119527019~120385423~120474864&dp=%2Fen-us%2Fcollections%2Fcolumbia%2Fproducts%2Fcolumbia-corner-roller-cr&dt=Columbia+Corner+Roller+%E2%80%93+CSR+Building+Supplies&dl=https%3A%2F%2Fcsrbuilding.com%2Fen-us%2Fcollections%2Fcolumbia%2Fproducts%2Fcolumbia-corner-roller-cr&sid=1786962127&sct=1&seg=0&_tu=AAI&en=page_view&_fv=1&_nsi=1&_ss=1&_ee=1&edid=dNzYwYj&evnid=sh-0f3e29ad-6491-4597-BC32-8B0570027E65&tfd=1306,text/plain,0,False,False,unknown,,,
csr_building,browser,POST,fetch,200,https://otlp-http-production.shopifysvc.com/v1/metrics,application/json,21,False,True,shopify,,partialsuccess,
csr_building,browser,POST,fetch,200,https://otlp-http-production.shopifysvc.com/v1/metrics,application/json,21,False,True,shopify,,partialsuccess,
csr_building,browser,GET,fetch,200,https://csrbuilding.com/en-us/products/columbia-compound-tube,application/json,1097,True,True,shopify,barcode|compare_at_price|handle|name|price|sku|title|variants|vendor,alt|barcode|body_html|compare_at_price|compare_at_price_currency|created_at|fulfillment_service|grams|handle|height|id|image|image_id|images|increment|inventory_management|max|min|name|option1|option2|option3|options|position|price|price_currency|product|product_id|product_type|published_at|published_scope|quantity_price_breaks|quantity_rule|requires_shipping|sku|src|tags|taxable|template_suffix|title|updated_at|values|variant_ids|variants|vendor|weight|weight_unit|width,
csr_building,browser,GET,fetch,200,https://csrbuilding.com/en-us/products/columbia-angle-head,application/json,1703,True,True,shopify,barcode|compare_at_price|handle|name|price|sku|title|variants|vendor,alt|barcode|body_html|compare_at_price|compare_at_price_currency|created_at|fulfillment_service|grams|handle|height|id|image|image_id|images|increment|inventory_management|max|min|name|option1|option2|option3|options|position|price|price_currency|product|product_id|product_type|published_at|published_scope|quantity_price_breaks|quantity_rule|requires_shipping|sku|src|tags|taxable|template_suffix|title|updated_at|values|variant_ids|variants|vendor|weight|weight_unit|width,
csr_building,browser,POST,fetch,200,https://www.google.com/ccm/collect?rcb=1&frm=0&apvc=1&auid=375654125.1786962128&dt=Columbia+Corner+Roller+%E2%80%93+CSR+Building+Supplies&tid=AW-669074228&en=page_view&dl=https%3A%2F%2Fcsrbuilding.com%2Fen-us%2Fcollections%2Fcolumbia%2Fproducts%2Fcolumbia-corner-roller-cr&scrsrc=www.googletagmanager.com&rnd=1037922115.1786962128&navt=n&npa=0&did=dN2ZkMj%2CdNTU0Yz%2CdYmNjMT&gdid=dN2ZkMj.dNTU0Yz.dYmNjMT&_tu=AAI&gtm=45be68d0h2v9188502509za200zb9121004625zd9121004625xec&gcs=G111&gcd=13t3t3t3t5l1&dma=0&tag_exp=115616985~115938466~115938468~118897920~118897930~119367802~119367810~119527019~120213116~120385423&tft=1786962127860&tfd=1407&tids=AW-669074228&fmt=8,,,False,False,unknown,,,
csr_building,browser,POST,fetch,204,https://ad.doubleclick.net/ccm/s/collect?auid=375654125.1786962128&gtm=45be68d0h2v9188502509za200zb9121004625zd9121004625xec&fmt=8,,,False,False,unknown,,,
csr_building,browser,POST,fetch,200,https://otlp-http-production.shopifysvc.com/v1/metrics,application/json,21,False,True,shopify,,partialsuccess,
csr_building,browser,POST,fetch,204,https://analytics.google.com/g/collect?v=2&tid=G-C6CT784LP1&gtm=45je68d0h2v894359141za200zb9121004625zd9121004625&_p=1786962127157&_gaz=1&gcs=G111&gcd=13t3t3t3t5l1&npa=0&dma=0&gdid=dN2ZkMj.dNTU0Yz.dYmNjMT&_eu=AAAAACAC&are=1&cid=1363705157.1786962128&excid=shp.8322297f-b3ac-4573-8cce-1f7d92541eea&frm=0&ibt=1&ngs=1&pscdl=noapi&rcb=0&sr=1280x720&uaa=x86&uab=64&uafvl=Chromium%3B140.0.7339.16%7CNot%253DA%253FBrand%3B24.0.0.0%7CHeadlessChrome%3B140.0.7339.16&uam=&uamb=0&uap=Windows&uapv=10.0&uaw=0&ul=en-us&_s=1&tag_exp=115616985~115938466~115938468~118395333~118897920~118897930~119367802~119367810~119527020~120385423&dp=%2Fen-us%2Fcollections%2Fcolumbia%2Fproducts%2Fcolumbia-corner-roller-cr&dt=Columbia+Corner+Roller+%E2%80%93+CSR+Building+Supplies&dl=https%3A%2F%2Fcsrbuilding.com%2Fen-us%2Fcollections%2Fcolumbia%2Fproducts%2Fcolumbia-corner-roller-cr&sid=1786962127&sct=1&seg=0&_tu=AAI&en=page_view&_fv=1&_ss=1&_ee=1&edid=dNzYwYj&evnid=sh-0f3e29ad-6491-4597-BC32-8B0570027E65&tfd=1466,text/plain,0,False,False,unknown,,,
csr_building,browser,GET,fetch,200,https://csrbuilding.com/en-us/products/columbia-angle-head-adaptor-aha,application/json,928,True,True,shopify,barcode|compare_at_price|handle|name|price|sku|title|variants|vendor,alt|barcode|body_html|compare_at_price|compare_at_price_currency|created_at|fulfillment_service|grams|handle|height|id|image|image_id|images|increment|inventory_management|max|min|name|option1|option2|option3|options|position|price|price_currency|product|product_id|product_type|published_at|published_scope|quantity_price_breaks|quantity_rule|requires_shipping|sku|src|tags|taxable|template_suffix|title|updated_at|values|variant_ids|variants|vendor|weight|weight_unit|width,
csr_building,browser,GET,fetch,200,https://csrbuilding.com/en-us/products/columbia-one-fixed-handle,application/json,1354,True,True,shopify,barcode|compare_at_price|handle|name|price|sku|title|variants|vendor,alt|barcode|body_html|compare_at_price|compare_at_price_currency|created_at|fulfillment_service|grams|handle|height|id|image|image_id|images|increment|inventory_management|max|min|name|option1|option2|option3|options|position|price|price_currency|product|product_id|product_type|published_at|published_scope|quantity_price_breaks|quantity_rule|requires_shipping|sku|src|tags|taxable|template_suffix|title|updated_at|values|variant_ids|variants|vendor|weight|weight_unit|width,
csr_building,browser,GET,fetch,200,https://www.googleadservices.com/pagead/conversion/669074228/?random=1786962127849&cv=11&fst=1786962127849&fmt=7&bg=ffffff&guid=ON&async=1&en=view_item&gtm=45be68d0h2v9188502509za200zb9121004625zd9121004625xec&gcs=G111&gcd=13t3t3t3t5l1&dma=0&tag_exp=115616985~115938466~115938468~118897920~118897930~119367802~119367810~119527019~120213116~120385423&u_w=1280&u_h=720&url=https%3A%2F%2Fcsrbuilding.com%2Fen-us%2Fcollections%2Fcolumbia%2Fproducts%2Fcolumbia-corner-roller-cr&rcb=1&label=vbI8CIK3nMIBELSGhb8C&capi=1&gtm_ee=1&evnid=sh-0f3e29d8-C7AE-470A-75C6-27479566B5FD&excid=shp.8322297f-b3ac-4573-8cce-1f7d92541eea&frm=0&tiba=Columbia+Corner+Roller+%E2%80%93+CSR+Building+Supplies&did=dN2ZkMj%2CdNTU0Yz%2CdYmNjMT%2CdNzYwYj&gdid=dN2ZkMj.dNTU0Yz.dYmNjMT&edid=dNzYwYj&hn=www.googleadservices.com&rdp=0&npa=0&pscdl=noapi&auid=375654125.1786962128&uaa=x86&uab=64&uafvl=Chromium%3B140.0.7339.16%7CNot%253DA%253FBrand%3B24.0.0.0%7CHeadlessChrome%3B140.0.7339.16&uamb=0&uam=&uap=Windows&uapv=10.0&uaw=0&ec_mode=c&oid=678544066.1786962128&oidsrc=3&ecsid2=1188187866.1786962128&_tu=ABI&gcl_ctr=2~0~0~0&data=event%3Dview_item%3Becomm_prodid%3Dshopify_CA_4385033945227_31471150596235%3Becomm_totalvalue%3D138%3Becomm_pagetype%3Dproduct&category=acrcp_v1_512&em=tv.1&emd=tvd.1&ept=5,application/json,1438,False,False,shopify,,,
csr_building,browser,GET,fetch,200,https://www.googleadservices.com/pagead/conversion/669074228/?random=1786962127832&cv=11&fst=1786962127832&fmt=7&bg=ffffff&guid=ON&async=1&en=page_view&gtm=45be68d0h2v9188502509za200zb9121004625zd9121004625xec&gcs=G111&gcd=13t3t3t3t5l1&dma=0&tag_exp=115616985~115938466~115938468~118897920~118897930~119367802~119367810~119527019~120213116~120385423&u_w=1280&u_h=720&url=https%3A%2F%2Fcsrbuilding.com%2Fen-us%2Fcollections%2Fcolumbia%2Fproducts%2Fcolumbia-corner-roller-cr&rcb=1&label=6NWRCMi1nMIBELSGhb8C&capi=1&gtm_ee=1&evnid=sh-0f3e29ad-6491-4597-BC32-8B0570027E65&excid=shp.8322297f-b3ac-4573-8cce-1f7d92541eea&tiba=Columbia+Corner+Roller+%E2%80%93+CSR+Building+Supplies&frm=0&did=dN2ZkMj%2CdNTU0Yz%2CdYmNjMT%2CdNzYwYj&gdid=dN2ZkMj.dNTU0Yz.dYmNjMT&edid=dNzYwYj&hn=www.googleadservices.com&rdp=0&npa=0&pscdl=noapi&auid=375654125.1786962128&uaa=x86&uab=64&uafvl=Chromium%3B140.0.7339.16%7CNot%253DA%253FBrand%3B24.0.0.0%7CHeadlessChrome%3B140.0.7339.16&uamb=0&uam=&uap=Windows&uapv=10.0&uaw=0&ec_mode=c&oid=1840758802.1786962128&oidsrc=3&ecsid2=1188187866.1786962128&_tu=ABI&gcl_ctr=1~0~0~0&data=event%3Dpage_view%3Bpage_path%3D%2Fen-us%2Fcollections%2Fcolumbia%2Fproducts%2Fcolumbia-corner-roller-cr&category=acrcp_v1_512&em=tv.1&emd=tvd.1&ept=5,application/json,1379,False,False,unknown,,,
