match_status,match_basis,confidence,supplier_brand,supplier_sku,supplier_source_sku,supplier_name,supplier_category,supplier_weight,supplier_length,supplier_width,supplier_height,catalog_type,catalog_sku,catalog_name,catalog_brand,catalog_categories,catalog_parent,catalog_weight,catalog_length,catalog_width,catalog_height,matched_identifier,candidate_count,name_score,name_score_gap,numeric_tokens_match,category_compatible,dimension_score,review_notes
unmatched,,none,Dura-Stilts,7,DSS7,BROWN ARCH STRAP LONG W/SELF LOCK BUCKLE,STILT PART/ACC DuraStilt,0.1065,6,1.5,11,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,Dura-Stilts,8,DSS8,BROWN TOE STRAP SHORT W/SELF LOCK BUCKLE,STILT PART/ACC DuraStilt,0.15,9.5,2.75,0.7,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,Dura-Stilts,90,DSS90,DURA STILT COMPACT TUBE CLAMP ASSEMBLY COMPLETE,STILT PART/ACC DuraStilt,0.3195,5,3,1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,010249,TTT010249,BUCKET BRUSH TAPETECH,AUTOMATIC TT PARTS,0.6,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0500036,TTT0500036,CONTROL VALVE WIPER,AUTOMATIC TT PARTS,0.0035,0.1,0.9,2.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050004,TTT050004,WIPER RETAINER,AUTOMATIC TT PARTS,0.015,2,0.6,0.1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050017,TTT050017,AUTOMATIC TAPER COLLAR BUSHING,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050019,TTT050019,DISENGAGING CAM,AUTOMATIC TT PARTS,0.015,0.75,1.5,0.25,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050023F,TTT050023F,SPACER BAR,AUTOMATIC TT PARTS,0.0025,2.5,0.2,0.2,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050027,TTT050027,NEEDLE HOLDER LOCK,AUTOMATIC TT PARTS,0.01,0.8,0.1,0.1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050030,TTT050030,MAGNET MAGNET,AUTOMATIC TT PARTS,0.025,2,0.25,0.25,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050031,TTT050031,GOOSER BUSHING (REPAIR ONLY),AUTOMATIC TT PARTS,0.01,1,0.2,0.2,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050034F,TTT050034F,DISENGAGING ROD,AUTOMATIC TT PARTS,0.01,2.5,0.2,0.2,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050041F,TTT050041F,DISENGAGING ROD BEARING,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050043F,TTT050043F,ANVIL,AUTOMATIC TT PARTS,0.01,0.1,0.75,0.1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050046,TTT050046,SUPPORT RIGHT CHAIN ROLLER TAPETECH,AUTOMATIC TT PARTS,0.0285,1,1.2,1.25,,,,,,,,,,,,12,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050050F,TTT050050F,NEEDLE HOLDER,AUTOMATIC TT PARTS,0.0045,0.2,0.2,0.8,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050053,TTT050053,GOOSER RELEASE CAM FOR 07TT TAPETECH,AUTOMATIC TT PARTS,0.01,1.5,0.5,0.2,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050058,TTT050058,CONTROL VALVE,AUTOMATIC TT PARTS,0.0175,2.25,1,0.01,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050063,TTT050063,CUT OFF COVER,AUTOMATIC TT PARTS,0.0915,9,1,1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050064F,TTT050064F,AUTOMATIC TAPER VALVE,AUTOMATIC TT PARTS,0.01,1.5,1,1,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0500686,TTT0500686,AUTOMATIC TAPER GOOSER & CUTTER CHAIN STOP,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050070F,TTT050070F,AXLE CREASER WHEEL,AUTOMATIC TT PARTS,0.007,0.25,0.25,1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050071F,TTT050071F,FRONT SUPPORT,AUTOMATIC TT PARTS,0.03,0.3,1,0.3,,,,,,,,,,,,8,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050072F,TTT050072F,REAR SUPPORT,AUTOMATIC TT PARTS,0.005,1,0.25,0.25,,,,,,,,,,,,8,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050079,TTT050079,CREASER CRANK TAPETECH,AUTOMATIC TT PARTS,0.075,0.25,0.5,1.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050080F,TTT050080F,SCREW BLOCK,AUTOMATIC TT PARTS,0.01,0.2,0.3,0.2,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050081F6,TTT050081F6,AUTOMATIC TAPER CREASER RETURN SPRING,AUTOMATIC TT PARTS,0.004,3,4,1,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050083F,TTT050083F,CABLE DRUM,AUTOMATIC TT PARTS,0.0335,2,1,1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050086F,TTT050086F,BUSHING HEAD,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,8,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050090F,TTT050090F,SPACER BAR,AUTOMATIC TT PARTS,0.001,2,0.2,0.2,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050093F6,TTT050093F6,TAPER WHEEL,AUTOMATIC TT PARTS,0.04,3,3,0.5,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050094F,TTT050094F,TAPER WHEEL SPOOL,AUTOMATIC TT PARTS,0.094,2.28,2.28,1.5,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050099F,TTT050099F,BUSHING HEAD,AUTOMATIC TT PARTS,0.0035,0.25,0.75,0.75,,,,,,,,,,,,8,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050109F,TTT050109F,AUTOMATIC TAPER DRIVE HUB,AUTOMATIC TT PARTS,0.03,,,,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050110F,TTT050110F,DRIVER SHAFT CHROME PLATED,AUTOMATIC TT PARTS,0.0355,2.5,0.3,0.3,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050113F,TTT050113F,CUTTER BLOCK TUBE,AUTOMATIC TT PARTS,0.022,0.25,0.25,3.75,,,,,,,,,,,,5,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050115F6,TTT050115F6,AUTOMATIC TAPER DRIVE DOG SPRING,AUTOMATIC TT PARTS,0.002,0.15,1,1.5,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050123,TTT050123,CAM,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050128F,TTT050128F,CHAIN ROLLER BUSHING,AUTOMATIC TT PARTS,0.0015,0.2,0.25,0.2,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050132F,TTT050132F,CUT-OFF SPRING,AUTOMATIC TT PARTS,0.0585,5.5,0.5,0.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0501336,TTT0501336,AUTOMATIC TAPER PYRAMID BLADE,AUTOMATIC TT PARTS,0.02,1,1,0.1,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050137F,TTT050137F,CUTTER BLOCK CLAMP,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050140F,TTT050140F,SCREW 6.52X5.09 TAPETECH,AUTOMATIC TT PARTS,0.004,0.2,0.2,2.55,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050141,TTT050141,CHAIN ROLLER SUPPORT (LEFT),AUTOMATIC TT PARTS,0.01,0.3,1,1,,,,,,,,,,,,12,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050144F,TTT050144F,AUTOMATIC TAPER CUTTER CHAIN TUBE LINK,AUTOMATIC TT PARTS,0.012,0.25,0.25,6.75,,,,,,,,,,,,9,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050145,TTT050145,CREASER CHAIN,AUTOMATIC TT PARTS,0.01,6,0.2,0.1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050150F,TTT050150F,HUB,AUTOMATIC TT PARTS,0.005,0.25,0.5,0.75,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050152F,TTT050152F,SPACER ROD,AUTOMATIC TT PARTS,0.053,0.75,0.75,1.75,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050154,TTT050154,Bearing Bracket,AUTOMATIC TT PARTS,0.001,0.05,1.2,1.4,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050163,TTT050163,MAIN CHAIN GUARD,AUTOMATIC TT PARTS,0.013,0.75,1.75,0.25,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050200,TTT050200,PLASTIC PLUNGER,AUTOMATIC TT PARTS,0.01,1,2,1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0502036,TTT0502036,PLUNGER CUP,AUTOMATIC TT PARTS,0.0475,2,2,1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050204,TTT050204,PLUNGER CUP WASHER,AUTOMATIC TT PARTS,0.01,2,2,0.01,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050205,TTT050205,HED HD CUP BOLT 1/4-20X3 /4,AUTOMATIC TT PARTS,0.01,0.75,0.5,0.5,,,,,,,,,,,,2,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050212F,TTT050212F,NUT TAPETECH,AUTOMATIC TT PARTS,0.0085,1,0.2,0.2,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050214F,TTT050214F,ROLLER BUSHING,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050244,TTT050244,TAPE SPOOL,AUTOMATIC TT PARTS,0.134,3,3,2.5,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050249,TTT050249,CREASER CONNECTOR,AUTOMATIC TT PARTS,0.0125,44,0.5,0.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050402B,TTT050402B,BAND CLAMP BLACK TAPETECH,AUTOMATIC TT PARTS,0.0335,1,2,3.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050405B,TTT050405B,KEEPER AXLE BLACK,AUTOMATIC TT PARTS,0.009,0.96,0.48,0.48,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050410B,TTT050410B,CONTROL TUBE FLANGE BLACK,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,5,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050413,TTT050413,CONTROL TUBE WHEEL,AUTOMATIC TT PARTS,0.001,0.5,0.5,0.5,,,,,,,,,,,,5,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0504186,TTT0504186,ROLLER AXLES,AUTOMATIC TT PARTS,0.002,0.1,0.1,0.75,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050500,TTT050500,BRAKE ROLLER - 07TT/07TT-C TAPETECH,AUTOMATIC TT PARTS,0.01,0.1,0.1,0.1,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050577,TTT050577,BRAKE TORTION SPRING,AUTOMATIC TT PARTS,0.002,1,0.1,0.1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,050599,TTT050599,MAIN SHAFT WASHER TAPETECH,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,051001,TTT051001,OUTLET VALVE HANDLE REPLACED 050001,AUTOMATIC TT PARTS,0.0425,4,3,1,,,,,,,,,,,,26,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,051089,TTT051089,SIDE PLATE STAINLESS STEEL,AUTOMATIC TT PARTS,0.1325,0.1,3.25,7.75,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,051105,TTT051105,TAPER SIDE PLATE SPROCKET SIDE,AUTOMATIC TT PARTS,0.13,,,,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,051135,TTT051135,CUTTER BLOCK,AUTOMATIC TT PARTS,0.01,0.2,0.2,1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,051243,TTT051243,STUB SHAFT,AUTOMATIC TT PARTS,0.01,0.3,0.3,0.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,051262,TTT051262,BUSHING TRIGGER TAPETECH,AUTOMATIC TT PARTS,0.1,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,052011,TTT052011,DRIP GUARD TAPE TECH,AUTOMATIC TT PARTS,0.0115,1,2,0.25,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,052036,TTT052036,BASE BRACKET TAPETECH,AUTOMATIC TT PARTS,0.027,0.1,1.25,1.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,052051,TTT052051,COVER KEY FOR TAPER TAPETECH,AUTOMATIC TT PARTS,0.1,,,,,,,,,,,,,,,5,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,052052,TTT052052,LOCK TAPETECH,AUTOMATIC TT PARTS,0.0055,0.5,1,0.02,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,052055,TTT052055,TAPER HEAD ENCLOSURE TAPETECH,AUTOMATIC TT PARTS,0.0475,2.5,3.25,0.25,,,,,,,,,,,,12,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,052080,TTT052080,SNAP OUT COVER TAPETECH,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,052121F,TTT052121F,SHAFT,AUTOMATIC TT PARTS,0.025,3,0.2,0.2,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,052125,TTT052125,SPROCKET DRIVER,AUTOMATIC TT PARTS,0.0025,0.5,0.5,0.2,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0521486,TTT0521486,BUSHING PLASTIC (NEW) REPLACES 059148,AUTOMATIC TT PARTS,0.00125,4,4,1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0521496,TTT0521496,SPROCKET BUSHING,AUTOMATIC TT PARTS,0.0001,0.5,0.5,0.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,052150,TTT052150,BRAKE ADJUSTER,AUTOMATIC TT PARTS,0.0075,1.25,0.1,0.49,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,052152,TTT052152,SIDE PLATE SPACER TAPETECH,AUTOMATIC TT PARTS,0.019,0.25,0.75,2.25,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,052214,TTT052214,WHEEL ENCLOSURE,AUTOMATIC TT PARTS,0.0225,0.25,0.75,1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,052221,TTT052221,CONTROL ARM BOSS,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,052226,TTT052226,CONTROL ARM GUIDE FOR TAPER TAPETECH,AUTOMATIC TT PARTS,0.012,1,0.5,1.5,,,,,,,,,,,,5,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,052229,TTT052229,TAPER BAND TAPETECH,AUTOMATIC TT PARTS,0.0595,3,3,1,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,052400B,TTT052400B,SPOOL MOUNT TAPETECH,AUTOMATIC TT PARTS,0.1875,10,3,3,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,052401B,TTT052401B,PLUNGER STOP SMALL TAPETECH,AUTOMATIC TT PARTS,0.05,1,3,3,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,052403,TTT052403,PLUNGER STOP LOCKING STRAP,AUTOMATIC TT PARTS,0.009,0.5,0.4,0.3,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,052404B,TTT052404B,KEEPER YOKE,AUTOMATIC TT PARTS,0.029,1.2,1,1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,052407B,TTT052407B,Keeper Tube Cradle,AUTOMATIC TT PARTS,0.0125,1,1,2.5,,,,,,,,,,,,5,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,052415A,TTT052415A,CONTROL TUBE ANODIZED TAPETECH,AUTOMATIC TT PARTS,0.84,13,2.5,2.5,,,,,,,,,,,,5,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,052576,TTT052576,BRAKE SPRING MOUNT,AUTOMATIC TT PARTS,0.0065,0.5,0.2,0.2,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,054028,TTT054028,GOOSER ASSEMBLY,AUTOMATIC TT PARTS,0.028,0.75,1,1.5,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,054032F,TTT054032F,PUSH ROD ASSEMBLY,AUTOMATIC TT PARTS,0.034,2,2,4,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,054048F,TTT054048F,BAFFLE PLATE ASSEMBLY TAPETECH,AUTOMATIC TT PARTS,0.05,2.5,2.5,0.025,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,054059F,TTT054059F,AUTOMATIC TAPER FILLER VALVE ASSEMBLY,AUTOMATIC TT PARTS,0.06,0.6,0.6,1.5,,,,,,,,,,,,7,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,054064F,TTT054064F,FILLER TUBE WITH VALVE,AUTOMATIC TT PARTS,0.078,1.8,0.75,0.75,,,,,,,,,,,,7,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,054075,TTT054075,TAPE RUNNER ASSEMBLY RIGHT,AUTOMATIC TT PARTS,0.03,0.3,1.5,2,,,,,,,,,,,,2,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,054095F,TTT054095F,LONG CREASER ASSEMBLY,AUTOMATIC TT PARTS,0.025,1,0.5,3.75,,,,,,,,,,,,3,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,054096F,TTT054096F,SHORT CREASER ASSEMBLY,AUTOMATIC TT PARTS,0.0225,4,0.5,0.5,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,054101,TTT054101,TAPE GUIDE ASSEMBLY,AUTOMATIC TT PARTS,0.14,7,2,0.3,,,,,,,,,,,,2,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,054104,TTT054104,TAPE RUNNER ASSEMBLY LEFT,AUTOMATIC TT PARTS,0.0225,0.25,1.75,2.25,,,,,,,,,,,,2,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,054110F,TTT054110F,SHAFT DRIVE ASSEMBLY (INCLUDES SPROCKET),AUTOMATIC TT PARTS,0.05,,,,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,054111F,TTT054111F,GOOSER GUIDE BUSHING,AUTOMATIC TT PARTS,0.02,5,0.3,0.3,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,054114F,TTT054114F,SPROCKET DRIVER ASSEMBLY,AUTOMATIC TT PARTS,0.09375,2.25,2.25,0.5,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,054116F,TTT054116F,TAPETECH DRIVE DOG ASSEMBLY,AUTOMATIC TT PARTS,0.01,0.1,0.2,1.5,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,054118F,TTT054118F,DRIVE DOG HOLDER ASSEMBLY,AUTOMATIC TT PARTS,0.02,2,1,0.5,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,054219,TTT054219,CONTROL ARM ASSEMBLY TAPETECH,AUTOMATIC TT PARTS,0.3045,11,1,1,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,054245F,TTT054245F,TRIGGER ASSEMBLY TRIGGER ASSB FOR TAPER,AUTOMATIC TT PARTS,0.139,0.5,1,4,,,,,,,,,,,,5,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,055007,TTT055007,AUTOMATIC TAPER LOCKING ROLLER ASSY (ASGARD),AUTOMATIC TT PARTS,0.006,0.25,0.25,0.45,,,,,,,,,,,,8,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,056022,TTT056022,NEEDLE SPRING (REPLACES 059022),AUTOMATIC TT PARTS,0.01,1.25,0.2,0.1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,056100F,TTT056100F,TAPER HEAD,AUTOMATIC TT PARTS,0.219,3,3,2,,,,,,,,,,,,12,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0561336,TTT0561336,PYRAMID BLADE STAINLESS STEEL,AUTOMATIC TT PARTS,0.002,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,056135,TTT056135,CUTTER CHAIN ASSEMBLY STAINLESS STEEL,AUTOMATIC TT PARTS,0.064,0.25,0.25,9,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,056142F,TTT056142F,CUTTER CHAIN #056142,AUTOMATIC TT PARTS,0.0225,4,0.15,0.15,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,056248G,TTT056248G,GOLD TAPER TUBE,AUTOMATIC TT PARTS,1.5845,49.5,3,3,,,,,,,,,,,,9,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,056707,TTT056707,TT BAZOOKA OIL AEROSOL SPRAY 8 OZ,LUBRICANTS,0.733,2.75,2.75,6.5,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,057352,TTT057352,HEX L-KEY .050 TAPE TECH,AUTOMATIC TT PARTS,0.002,0.1,0.75,2.75,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,057353,TTT057353,HEX L-KEY .062 TAPETECH,AUTOMATIC TT PARTS,0.0035,3,0.5,0.05,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,058126F,TTT058126F,TAPER MAIN CHAIN SST,AUTOMATIC TT PARTS,0.07,,,,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059005,TTT059005,40-4 HEX SST NUT,AUTOMATIC TT PARTS,0.002,0.5,0.5,0.5,,,,,,,,,,,,2,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0590106,TTT0590106,ROLLER AXLE SPRING,AUTOMATIC TT PARTS,0.0005,0.01,0.01,2,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0590126,TTT0590126,6-32 x 3/8 FILLISTER HEAD SST SCREW +,AUTOMATIC TT PARTS,0.002,0.2,0.2,0.5,,,,,,,,,,,,13,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059013,TTT059013,6-32 x 5/16 ROUND HEAD SST SCREW +,AUTOMATIC TT PARTS,0.001,0.25,0.25,0.35,,,,,,,,,,,,8,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,059014,TTT059014,Screw 4-40 X 3/16 Truss Hd. S.S,AUTOMATIC TT PARTS,0.0008,0.25,0.25,0.25,,,,,,,,,,,,6,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,0590156,TTT0590156,6-32x1/4 FILLISTER HEAD SST SCREW HD,AUTOMATIC TT PARTS,0.0015,0.2,0.2,0.35,,,,,,,,,,,,10,,,,,,No credible brand-compatible identifier or name candidate
